powder_id,block,tilt_deg,rpm,t_ms,grams,stable
salt,D,45.0,15.0,976407,58.5567,0
salt,D,45.0,15.0,976787,58.5638,0
salt,D,45.0,15.0,977174,58.582,0
salt,D,45.0,15.0,977547,58.5824,0
salt,D,45.0,15.0,977934,58.5898,0
salt,D,45.0,15.0,978321,58.605,0
salt,D,45.0,15.0,978695,58.6341,0
salt,D,45.0,15.0,979081,58.6612,0
salt,D,45.0,15.0,979468,58.6773,0
salt,D,45.0,15.0,979842,58.686,0
salt,D,45.0,15.0,980228,58.6902,0
salt,D,45.0,15.0,980614,58.6936,0
salt,D,45.0,15.0,981000,58.6927,0
salt,D,45.0,15.0,981374,58.6935,0
salt,D,45.0,15.0,981760,58.7079,0
salt,D,45.0,15.0,982146,58.74,0
salt,D,45.0,15.0,982519,58.784,0
salt,D,45.0,15.0,982905,58.8167,0
salt,D,45.0,15.0,983291,58.8278,0
salt,D,45.0,15.0,983677,58.8471,0
salt,D,45.0,15.0,984051,58.853,0
salt,D,45.0,15.0,984437,58.8501,0
salt,D,45.0,15.0,984823,58.8512,0
salt,D,45.0,15.0,985209,58.8613,0
salt,D,45.0,15.0,985580,58.8551,0
salt,D,45.0,15.0,985966,58.856,0
salt,D,45.0,15.0,986352,58.8802,0
salt,D,45.0,15.0,986738,58.9206,0
salt,D,45.0,15.0,987110,58.952,0
salt,D,45.0,15.0,987496,58.9692,0
salt,D,45.0,15.0,987882,58.97,0
salt,D,45.0,15.0,988268,58.9714,0
salt,D,45.0,15.0,988639,58.9763,0
salt,D,45.0,15.0,989025,58.974,0
salt,D,45.0,15.0,989411,58.9993,0
salt,D,45.0,15.0,989797,59.0287,0
salt,D,45.0,15.0,990183,59.0528,0
salt,D,45.0,15.0,990552,59.0883,0
salt,D,45.0,15.0,990938,59.1167,0
salt,D,45.0,15.0,991324,59.1383,0
salt,D,45.0,15.0,991710,59.1495,0
salt,D,45.0,15.0,992082,59.152,0
salt,D,45.0,15.0,992468,59.1535,0
salt,D,45.0,15.0,992854,59.149,0
salt,D,45.0,15.0,993240,59.1599,0
salt,D,45.0,15.0,993614,59.1582,0
salt,D,45.0,15.0,994000,59.1756,0
salt,D,45.0,15.0,994386,59.2189,0
salt,D,45.0,45.0,1004610,59.2593,0
salt,D,45.0,45.0,1004997,59.2611,0
salt,D,45.0,45.0,1005383,59.2807,0
salt,D,45.0,45.0,1005770,59.2887,0
salt,D,45.0,45.0,1006141,59.3155,0
salt,D,45.0,45.0,1006527,59.3669,0
salt,D,45.0,45.0,1006913,59.391,0
salt,D,45.0,45.0,1007299,59.4015,0
salt,D,45.0,45.0,1007671,59.4396,0
salt,D,45.0,45.0,1008057,59.4969,0
salt,D,45.0,45.0,1008443,59.5001,0
salt,D,45.0,45.0,1008829,59.5168,0
salt,D,45.0,45.0,1009200,59.5704,0
salt,D,45.0,45.0,1009586,59.5957,0
salt,D,45.0,45.0,1009972,59.5994,0
salt,D,45.0,45.0,1010358,59.6481,0
salt,D,45.0,90.0,1020588,59.6819,0
salt,D,45.0,90.0,1020969,59.7014,0
salt,D,45.0,90.0,1021356,59.7135,0
salt,D,45.0,90.0,1021728,59.7855,0
salt,D,45.0,90.0,1022115,59.8252,0
salt,D,45.0,90.0,1022502,59.8693,0
salt,D,45.0,90.0,1022876,59.9394,0
salt,D,45.0,90.0,1023262,59.9756,0
