powder_id,feed_t0_mg_rev,feed_t45_mg_rev,feed_t90_mg_rev,rsd_t45_pct,d15_mg_rev,d45_mg_rev,d90_mg_rev,tap_t0_mg,tap_t45_mg,fine_cycle_mean_mg,fine_cycle_cv_pct,fine_cycle_max_mg,fine_zero_share,tapcycle_mean_mg,dose_status,dose_err_mg,slug_top20_share,slug_max_poll_mg,slug_active_polls
brown-rice-flour,0.3,0.25,0.19999999999989998,225.920339943087,0.0,0.0,0.8333333333333331,0.05,0.16250000000000003,,,,,,stalled;stalled;stalled,-998.2;-999.2;-1000.0,,0.0,0
white-rice-flour,3.75,12.7833333333333,37.150000000000006,37.49480023920509,19.06666666666667,24.1,37.03333333333333,0.0875,0.1125,2.214166666666667,67.77842845046078,8.3,0.08,,cycle-budget;cycle-budget;cycle-budget,-140.3;-160.1;-113.2,0.5667938931297711,7.7,45
sodium-alginate,0.75,9.5833333333333,10.8666666666666,7.930892435307379,11.066666666666666,11.599999999999996,12.966666666666663,0.0,0.23750000000000002,1.5715000000000001,92.22034390973383,7.2,0.16666666666666666,,cycle-budget;cycle-budget;cycle-budget,-271.5;-307.2;-295.7,0.4878048780487805,4.799999999999999,42
calcium-lactate,47.3166666666666,198.2833333333333,232.24999999999991,2.243082403985837,190.43333333333334,150.16666666666669,128.56666666666663,2.3125000000000004,20.362499999999997,26.760416666666668,87.83236113356088,82.10000000000001,0.0,0.17342342342342346,stalled;stalled;stalled,-15.4;-34.6;-29.5,0.4796747967479676,34.10000000000001,44
carboxymethyl-cellulose,2.5833333333332997,26.349999999999998,9.3499999999999,9.11053100053502,23.400000000000002,30.533333333333335,28.833333333333336,0.0125,0.15000000000000002,4.0436274509803924,80.7182603217632,14.1,0.03431372549019608,0.09576271186440678,stalled;stalled;stalled,-48.9;-42.5;-38.1,0.6827586206896552,7.2,41
xanthan-gum,23.7166666666666,161.18333333333328,186.7666666666666,12.069542709831234,233.33333333333331,124.6666666666667,105.89999999999995,0.15000000000000002,13.612499999999999,23.551923076923078,67.0435556320578,56.599999999999994,0.0,0.10952380952380951,stalled;stalled;stalled,-43.6;-30.1;-25.0,0.41512369690368744,35.0,46
salt,5.6,17.1,24.9,34.76262653804224,50.56666666666667,19.633333333333336,17.89999999999999,1.25,3.05,13.62429906542056,96.51697754977472,59.3,0.07476635514018691,0.7448979591836735,ok;ok;overshoot,-4.7;-3.5;+8.8,0.5000000000000001,7.900000000000004,44
