t_s,status,mg
0.033,ST,-1495.6
0.320,ST,-1495.6
0.606,ST,-1495.5
0.894,ST,-1495.5
1.181,ST,-1495.5
1.467,ST,-1495.5
1.754,ST,-1495.5
2.042,ST,-1495.5
2.328,ST,-1495.5
2.614,US,-1495.8
2.902,US,-1495.9
3.187,ST,-1496.0
3.475,US,-1496.1
3.762,US,-1496.2
4.048,ST,-1496.2
4.336,ST,-1496.1
4.623,ST,-1496.1
4.909,ST,-1496.1
5.196,ST,-1496.1
5.484,ST,-1496.1
5.770,ST,-1496.1
6.057,ST,-1496.2
6.345,ST,-1496.2
6.632,ST,-1496.2
6.918,ST,-1496.2
7.205,ST,-1496.2
7.493,ST,-1496.1
7.778,US,-1495.7
8.066,ST,-1495.7
8.353,ST,-1495.6
8.639,ST,-1495.5
8.926,ST,-1495.5
9.214,ST,-1495.5
9.499,ST,-1495.5
9.787,ST,-1495.5
10.074,ST,-1495.5
10.360,ST,-1495.5
10.648,ST,-1495.3999
10.935,ST,-1495.3999
11.221,US,-1495.1
11.508,US,-1495.0
11.795,ST,-1494.9
12.081,ST,-1494.7999
12.368,ST,-1494.7999
12.656,ST,-1494.9
12.942,US,-1495.1
13.229,US,-1495.2001
13.517,US,-1495.5
13.802,US,-1495.6
14.090,ST,-1495.7
14.377,ST,-1495.8
14.665,ST,-1495.7
14.950,US,-1495.6
15.238,ST,-1495.5
15.525,ST,-1495.5
15.811,US,-1495.3
16.098,US,-1495.2001
16.386,US,-1495.0
16.672,US,-1494.9
16.959,ST,-1494.9
17.247,ST,-1494.9
17.532,ST,-1494.9
17.820,ST,-1494.9
18.107,ST,-1494.7999
18.393,ST,-1494.7999
18.681,ST,-1494.7
18.968,ST,-1494.7
19.254,ST,-1494.7
19.541,ST,-1494.7
19.829,ST,-1494.7
20.114,US,-1495.2001
20.402,US,-1495.3999
20.689,US,-1495.5
20.975,ST,-1495.5
21.262,ST,-1495.5
21.550,ST,-1495.5
21.835,ST,-1495.6
22.123,ST,-1495.6
22.410,ST,-1495.7
22.698,ST,-1495.7
22.983,US,-1496.0
23.271,US,-1496.1
23.559,US,-1496.2
23.844,US,-1496.2999
24.132,US,-1496.4
