t_ms,block,mass_g,flag,rpm,taps,servo_deg,dev_mg
85289,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85385,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85480,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85576,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85672,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85768,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85864,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
85958,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
86054,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86150,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86245,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86341,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86437,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86533,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86629,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86736,quiet_pre,-0.0182,S,0.0,0,0.0,0.899999999999998
86914,quiet_pre,-0.0177,U,0.0,0,0.0,1.3999999999999986
87009,quiet_pre,-0.0177,U,0.0,0,0.0,1.3999999999999986
87105,quiet_pre,-0.0176,U,0.0,0,0.0,1.4999999999999978
87201,quiet_pre,-0.0176,U,0.0,0,0.0,1.4999999999999978
87297,quiet_pre,-0.0176,U,0.0,0,0.0,1.4999999999999978
87393,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87489,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87585,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87680,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87774,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87870,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
87966,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
88062,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
88158,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
88253,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
88350,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
88445,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
88541,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
88635,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
88731,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
88827,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
88922,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89018,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89114,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89210,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89306,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89402,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89496,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89592,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89687,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89783,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89879,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
89975,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90071,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90167,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90263,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90358,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90452,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90548,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
90644,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
90740,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
90836,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
90932,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91028,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91123,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91219,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91313,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91409,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91505,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91601,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
91697,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
91792,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
91888,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
91984,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92080,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92174,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92270,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92366,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92462,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92557,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92653,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92749,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92845,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
92941,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93037,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93130,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93227,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93322,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93418,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93514,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
93609,quiet_pre,-0.0177,U,0.0,0,0.0,1.3999999999999986
93705,quiet_pre,-0.0177,U,0.0,0,0.0,1.3999999999999986
93800,quiet_pre,-0.0178,U,0.0,0,0.0,1.2999999999999992
93896,quiet_pre,-0.0178,U,0.0,0,0.0,1.2999999999999992
93990,quiet_pre,-0.0179,U,0.0,0,0.0,1.1999999999999997
94086,quiet_pre,-0.0179,U,0.0,0,0.0,1.1999999999999997
94182,quiet_pre,-0.0179,U,0.0,0,0.0,1.1999999999999997
94278,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
94374,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
94470,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
94565,quiet_pre,-0.018,S,0.0,0,0.0,1.1000000000000003
94661,quiet_pre,-0.018,S,0.0,0,0.0,1.1000000000000003
94757,quiet_pre,-0.018,S,0.0,0,0.0,1.1000000000000003
94851,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
94947,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95042,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95138,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95234,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95330,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95426,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95522,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
95618,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
95714,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
95807,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
95903,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
95999,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96095,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96191,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96287,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96383,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96478,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96574,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96668,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96764,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96860,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
96956,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
97052,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
97148,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
97243,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
97339,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
97435,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
97529,quiet_pre,-0.0179,S,0.0,0,0.0,1.1999999999999997
97624,quiet_pre,-0.0182,U,0.0,0,0.0,0.899999999999998
97720,quiet_pre,-0.0182,U,0.0,0,0.0,0.899999999999998
97816,quiet_pre,-0.0183,U,0.0,0,0.0,0.7999999999999986
97912,quiet_pre,-0.0183,U,0.0,0,0.0,0.7999999999999986
98008,quiet_pre,-0.0183,U,0.0,0,0.0,0.7999999999999986
98103,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98199,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98295,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98391,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98485,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98581,quiet_pre,-0.0183,S,0.0,0,0.0,0.7999999999999986
98677,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
98773,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
98868,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
98964,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
99060,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
99156,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99252,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99346,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99442,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99544,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99633,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99729,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99825,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
99921,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100017,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100112,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100206,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100302,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100398,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100494,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100590,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100686,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100782,quiet_pre,-0.0185,S,0.0,0,0.0,0.5999999999999999
100877,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
100973,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
101069,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
101163,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
101259,quiet_pre,-0.0184,S,0.0,0,0.0,0.6999999999999993
101354,quiet_pre,-0.018,U,0.0,0,0.0,1.1000000000000003
101450,quiet_pre,-0.018,U,0.0,0,0.0,1.1000000000000003
101546,quiet_pre,-0.018,U,0.0,0,0.0,1.1000000000000003
101642,quiet_pre,-0.0179,U,0.0,0,0.0,1.1999999999999997
101738,quiet_pre,-0.0179,U,0.0,0,0.0,1.1999999999999997
101834,quiet_pre,-0.0178,U,0.0,0,0.0,1.2999999999999992
101929,quiet_pre,-0.0178,U,0.0,0,0.0,1.2999999999999992
102023,quiet_pre,-0.0178,U,0.0,0,0.0,1.2999999999999992
102119,quiet_pre,-0.0178,S,0.0,0,0.0,1.2999999999999992
102215,quiet_pre,-0.0177,U,0.0,0,0.0,1.3999999999999986
102311,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
102407,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
102502,quiet_pre,-0.0177,S,0.0,0,0.0,1.3999999999999986
102598,quiet_pre,-0.0176,U,0.0,0,0.0,1.4999999999999978
102694,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
102790,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
102884,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
102980,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
103076,quiet_pre,-0.0176,S,0.0,0,0.0,1.4999999999999978
103171,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
103267,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
103363,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
103459,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
103555,quiet_pre,-0.0175,S,0.0,0,0.0,1.5999999999999972
103651,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
103747,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
103841,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
103936,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
104032,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
104128,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
104224,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
104320,quiet_pre,-0.0174,S,0.0,0,0.0,1.7000000000000002
104416,quiet_pre,-0.0173,S,0.0,0,0.0,1.7999999999999996
104512,quiet_pre,-0.0173,S,0.0,0,0.0,1.7999999999999996
104607,quiet_pre,-0.0173,S,0.0,0,0.0,1.7999999999999996
104701,quiet_pre,-0.0173,S,0.0,0,0.0,1.7999999999999996
104797,quiet_pre,-0.0173,S,0.0,0,0.0,1.7999999999999996
104893,quiet_pre,-0.0171,U,0.0,0,0.0,1.9999999999999982
104988,quiet_pre,-0.0171,U,0.0,0,0.0,1.9999999999999982
105084,quiet_pre,-0.017,U,0.0,0,0.0,2.099999999999998
105180,quiet_pre,-0.017,U,0.0,0,0.0,2.099999999999998
105276,quiet_pre,-0.017,U,0.0,0,0.0,2.099999999999998
105372,quiet_pre,-0.0169,U,0.0,0,0.0,2.2000000000000006
105468,quiet_pre,-0.0169,U,0.0,0,0.0,2.2000000000000006
105562,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
105657,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
105753,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
105849,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
105945,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106041,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106137,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106233,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106328,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106424,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106518,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106614,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106710,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106806,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106902,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
106997,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
107093,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
107189,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
107285,quiet_pre,-0.0169,S,0.0,0,0.0,2.2000000000000006
107379,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107475,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107571,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107666,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107762,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107858,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
107954,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108050,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108146,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108240,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108336,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108431,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108527,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108623,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108719,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108815,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
108911,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
109007,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
109103,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
109196,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
109292,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109388,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109484,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109580,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109676,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109772,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109867,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
109963,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
110057,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
110153,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
110249,quiet_pre,-0.0171,S,0.0,0,0.0,1.9999999999999982
110345,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
110441,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
110536,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
110632,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
110728,quiet_pre,-0.017,S,0.0,0,0.0,2.099999999999998
110823,quiet_pre,-0.0167,U,0.0,0,0.0,2.3999999999999995
110917,quiet_pre,-0.0167,U,0.0,0,0.0,2.3999999999999995
111013,quiet_pre,-0.0166,U,0.0,0,0.0,2.4999999999999987
111109,quiet_pre,-0.0166,U,0.0,0,0.0,2.4999999999999987
111204,quiet_pre,-0.0166,U,0.0,0,0.0,2.4999999999999987
111300,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
111396,quiet_pre,-0.0165,U,0.0,0,0.0,2.5999999999999983
111492,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
111588,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
111684,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
111780,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
111873,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
111969,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112065,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112161,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112268,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112449,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112544,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112640,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112734,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112830,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
112926,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113022,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113118,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113213,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113309,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113405,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113501,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113595,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113691,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113787,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113883,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
113978,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114074,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114170,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114266,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114362,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114458,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114552,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114648,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114743,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114839,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
114935,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115031,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115127,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115223,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115319,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115412,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115508,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115604,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115700,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115796,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115892,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
115988,quiet_pre,-0.0166,S,0.0,0,0.0,2.4999999999999987
116084,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116179,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116273,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116369,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116465,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116561,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116657,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116753,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116848,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
116944,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117040,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117134,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117230,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117326,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117421,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117517,quiet_pre,-0.0165,S,0.0,0,0.0,2.5999999999999983
117612,quiet_pre,-0.016,U,0.0,0,0.0,3.0999999999999988
117708,quiet_pre,-0.016,U,0.0,0,0.0,3.0999999999999988
117804,quiet_pre,-0.016,U,0.0,0,0.0,3.0999999999999988
117900,quiet_pre,-0.016,U,0.0,0,0.0,3.0999999999999988
117996,quiet_pre,-0.0159,U,0.0,0,0.0,3.199999999999998
118089,quiet_pre,-0.0159,S,0.0,0,0.0,3.199999999999998
118185,quiet_pre,-0.0159,S,0.0,0,0.0,3.199999999999998
118281,quiet_pre,-0.0158,U,0.0,0,0.0,3.299999999999997
118377,quiet_pre,-0.0158,U,0.0,0,0.0,3.299999999999997
118473,quiet_pre,-0.0157,U,0.0,0,0.0,3.4000000000000004
118569,quiet_pre,-0.0157,U,0.0,0,0.0,3.4000000000000004
118664,quiet_pre,-0.0156,U,0.0,0,0.0,3.4999999999999996
118760,quiet_pre,-0.0156,U,0.0,0,0.0,3.4999999999999996
118856,quiet_pre,-0.0155,U,0.0,0,0.0,3.599999999999999
118950,quiet_pre,-0.0154,U,0.0,0,0.0,3.6999999999999984
119046,quiet_pre,-0.0154,U,0.0,0,0.0,3.6999999999999984
119142,quiet_pre,-0.0153,U,0.0,0,0.0,3.7999999999999994
119238,quiet_pre,-0.0153,U,0.0,0,0.0,3.7999999999999994
119333,quiet_pre,-0.0152,U,0.0,0,0.0,3.899999999999999
119429,quiet_pre,-0.0152,U,0.0,0,0.0,3.899999999999999
119525,quiet_pre,-0.0152,U,0.0,0,0.0,3.899999999999999
119621,quiet_pre,-0.0151,U,0.0,0,0.0,3.9999999999999982
119717,quiet_pre,-0.0151,U,0.0,0,0.0,3.9999999999999982
119811,quiet_pre,-0.0151,S,0.0,0,0.0,3.9999999999999982
119906,quiet_pre,-0.015,U,0.0,0,0.0,4.1
120002,quiet_pre,-0.015,U,0.0,0,0.0,4.1
120098,quiet_pre,-0.015,S,0.0,0,0.0,4.1
120194,quiet_pre,-0.015,S,0.0,0,0.0,4.1
120290,quiet_pre,-0.0149,U,0.0,0,0.0,4.199999999999999
120386,quiet_pre,-0.0149,S,0.0,0,0.0,4.199999999999999
120482,quiet_pre,-0.0149,S,0.0,0,0.0,4.199999999999999
120577,quiet_pre,-0.0149,S,0.0,0,0.0,4.199999999999999
120673,quiet_pre,-0.0149,S,0.0,0,0.0,4.199999999999999
120767,quiet_pre,-0.015,S,0.0,0,0.0,4.1
120863,quiet_pre,-0.015,S,0.0,0,0.0,4.1
120959,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121055,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121151,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121246,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121342,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121438,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121534,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121628,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121724,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121820,quiet_pre,-0.015,S,0.0,0,0.0,4.1
121915,quiet_pre,-0.015,S,0.0,0,0.0,4.1
