powder_id,block,tilt_deg,phase,trial,action,rpm,before_g,after_g,delta_g,flag,t_ms,sigma_g,drift_g,shock_g,retries,quality
alsi10mg,E,0.0,refeed,4,360.0,30.0,10.6759,10.7242,0.0483,,734350,0.0136,0.0003,0.0,0,unsettled
alsi10mg,E,0.0,tap,4,1,,10.7124,10.731,0.0187,,759488,0.0079,-0.0168,0.0,2,unsettled
alsi10mg,E,0.0,refeed,5,360.0,30.0,10.758,10.7893,0.0314,,771064,0.0123,0.0257,0.0,0,unsettled
alsi10mg,E,0.0,tap,5,1,,10.7599,10.7807,0.0208,,801183,0.0061,-0.0237,0.0,2,unsettled
alsi10mg,E,0.0,refeed,6,360.0,30.0,10.8233,10.9074,0.084,,829302,0.0147,-0.0198,0.0,1,unsettled
alsi10mg,E,0.0,tap,6,1,,10.9248,10.9063,-0.0185,,836854,0.0072,0.0138,0.0,0,unsettled
alsi10mg,E,0.0,refeed,7,360.0,30.0,10.9346,10.9662,0.0316,,848437,0.0132,0.0263,0.0,0,unsettled
alsi10mg,E,0.0,tap,7,1,,10.9663,10.968,0.0017,,858465,0.0058,-0.0019,0.0,0,unsettled
alsi10mg,E,45.0,refeed,0,360.0,30.0,11.549,11.826,0.277,,907908,0.0138,0.0084,0.01,2,shock
alsi10mg,E,45.0,tap,0,1,,11.8383,11.8372,-0.0011,,915466,0.0066,0.0028,0.0,0,unsettled
alsi10mg,E,45.0,refeed,1,360.0,30.0,11.8186,12.0941,0.2755,,927045,0.0095,-0.0153,0.0,0,unsettled
alsi10mg,E,45.0,tap,1,1,,12.0808,12.1023,0.0216,,952184,0.0104,-0.0168,0.0,2,unsettled
alsi10mg,E,45.0,refeed,2,360.0,30.0,12.5493,12.8316,0.2823,,996843,0.0148,-0.0189,-0.0111,2,shock
alsi10mg,E,45.0,tap,2,1,,12.8369,12.8284,-0.0085,,1004411,0.0074,0.0175,0.0,0,unsettled
alsi10mg,E,45.0,refeed,3,360.0,30.0,13.3196,13.5989,0.2793,,1051544,0.0189,-0.0138,0.0,2,unsettled
alsi10mg,E,45.0,tap,3,1,,13.603,13.5985,-0.0045,,1064076,0.0147,0.0047,0.0,0,unsettled
alsi10mg,E,45.0,refeed,4,360.0,30.0,14.0784,14.3334,0.255,,1103758,0.0137,0.0167,-0.0168,2,shock
alsi10mg,E,45.0,tap,4,1,,14.3521,14.3353,-0.0168,,1116285,0.007,0.024,0.0,0,unsettled
alsi10mg,E,45.0,refeed,5,360.0,30.0,14.8182,15.0935,0.2753,,1151001,0.0122,-0.008,-0.0179,2,shock
alsi10mg,E,45.0,tap,5,1,,15.0688,15.0863,0.0176,,1181139,0.0088,-0.0166,0.0,2,unsettled
alsi10mg,E,45.0,refeed,6,360.0,30.0,15.5191,15.7916,0.2725,,1215839,0.0125,-0.0124,0.0,2,unsettled
alsi10mg,E,45.0,tap,6,1,,15.808,15.7983,-0.0097,,1223392,0.0115,0.015,0.0,0,unsettled
alsi10mg,E,45.0,refeed,7,360.0,30.0,16.3173,16.6069,0.2896,,1258106,0.0135,-0.0059,0.0,2,unsettled
alsi10mg,E,45.0,tap,7,1,,16.6283,16.6144,-0.0139,,1265665,0.0096,0.0186,0.0,0,unsettled
