t_s,status,mg
0.033,US,114.299992
0.320,US,114.5
0.606,US,114.600008
0.894,US,114.7
1.179,US,114.799992
1.467,ST,114.799992
1.754,ST,114.799992
2.041,ST,114.799992
2.328,ST,114.799992
2.615,ST,114.9
2.901,ST,114.9
3.188,ST,115.0
3.476,US,115.3
3.761,US,115.5
4.049,US,115.6
4.336,ST,115.6
4.622,ST,115.7
4.909,ST,115.8
5.197,ST,115.8
5.483,ST,115.8
5.770,ST,115.8
6.058,ST,115.8
6.345,ST,115.9
6.631,ST,115.9
6.919,ST,115.9
7.206,US,116.2
7.491,US,116.4
7.779,US,116.5
8.066,US,116.6
8.352,US,116.700008
8.639,ST,116.700008
8.927,ST,116.700008
9.214,ST,116.8
9.500,ST,116.8
9.788,ST,116.8
10.073,ST,116.8
10.361,ST,116.8
10.648,ST,116.8
10.934,ST,116.899992
11.222,ST,116.899992
11.509,ST,116.899992
11.796,ST,116.899992
12.083,ST,116.899992
12.370,ST,117.0
12.656,ST,117.0
12.943,ST,117.0
13.231,ST,117.0
13.516,ST,117.0
13.804,ST,117.0
14.091,US,117.5
14.376,US,117.700008
14.664,ST,117.700008
14.951,ST,117.799992
15.237,US,118.0
15.524,US,118.100008
15.812,US,118.2
16.100,US,118.299992
16.385,US,118.5
16.673,US,118.7
16.960,US,118.8
17.246,ST,118.8
17.533,ST,118.9
17.821,ST,118.9
18.106,ST,118.8
18.394,ST,118.8
18.681,ST,118.8
18.967,ST,118.8
19.255,ST,118.7
19.542,ST,118.7
19.828,ST,118.600008
20.115,ST,118.600008
20.403,ST,118.600008
20.690,ST,118.600008
20.977,ST,118.5
21.264,ST,118.5
21.549,ST,118.600008
21.837,ST,118.600008
22.124,US,119.1
22.409,US,119.3
22.697,US,119.6
22.984,US,119.9
23.270,US,120.2
23.557,US,120.5
23.845,US,120.700008
24.132,US,120.899992
24.419,US,121.1
24.706,US,121.1
24.991,ST,121.200008
25.279,ST,121.200008
25.566,ST,121.200008
25.854,ST,121.200008
26.141,ST,121.200008
26.428,ST,121.200008
26.715,ST,121.200008
27.001,ST,121.299992
27.288,ST,121.299992
27.575,ST,121.299992
27.862,ST,121.4
28.149,ST,121.4
28.436,ST,121.4
28.722,ST,121.4
29.009,ST,121.4
29.297,ST,121.5
29.583,ST,121.5
29.869,US,122.0
30.157,US,122.100008
30.444,ST,122.100008
30.731,ST,122.2
31.018,US,122.299992
31.305,ST,122.299992
31.592,ST,122.2
31.878,ST,122.2
32.164,ST,122.2
32.452,ST,122.299992
32.739,ST,122.299992
33.026,ST,122.299992
33.313,ST,122.299992
33.600,US,122.7
33.885,ST,122.8
34.172,ST,122.8
34.460,ST,122.8
34.748,ST,122.7
35.033,ST,122.7
35.321,ST,122.7
35.608,ST,122.7
35.894,ST,122.7
36.182,ST,122.6
36.469,ST,122.6
36.755,ST,122.6
37.042,ST,122.6
37.330,ST,122.6
37.615,US,123.0
37.903,US,123.2
38.190,ST,123.2
38.476,ST,123.3
38.763,ST,123.3
39.051,ST,123.4
39.336,US,123.5
39.624,US,123.6
39.911,ST,123.6
40.197,ST,123.7
40.484,ST,123.8
40.772,ST,123.7
41.057,ST,123.7
41.345,ST,123.6
41.633,ST,123.6
41.918,ST,123.6
42.206,US,123.3
42.493,US,123.3
42.779,ST,123.3
43.066,ST,123.4
43.354,ST,123.4
43.640,ST,123.4
43.927,ST,123.4
44.215,ST,123.4
44.502,US,123.8
44.787,US,124.0
45.075,US,124.200008
45.362,US,124.399992
45.649,US,124.700008
45.936,US,125.0
46.223,US,125.3
46.509,US,125.49999
46.796,US,125.799992
47.084,US,126.0
47.369,US,126.100008
47.657,US,126.200008
47.944,ST,126.200008
48.231,ST,126.200008
48.518,ST,126.100008
48.805,ST,126.100008
49.092,ST,126.100008
49.378,ST,126.100008
49.666,ST,126.200008
49.953,ST,126.200008
50.240,ST,126.200008
50.527,ST,126.200008
50.814,ST,126.200008
51.101,ST,126.200008
51.388,ST,126.200008
51.672,US,125.799992
51.960,US,125.799992
52.247,ST,125.9
52.533,ST,125.9
52.821,ST,125.9
53.108,ST,126.0
53.394,US,126.30001
53.681,US,126.49999
53.969,US,126.7
54.256,US,126.9
54.542,US,127.100008
54.829,US,127.200008
55.117,US,127.299992
55.404,ST,127.200008
55.690,ST,127.200008
55.978,ST,127.100008
56.265,ST,127.00001
56.551,ST,127.00001
56.838,ST,127.100008
57.125,ST,127.100008
57.411,ST,127.200008
57.699,ST,127.200008
57.986,US,127.6
58.272,US,127.700008
58.559,ST,127.6
58.845,ST,127.700008
59.132,US,127.9
59.420,US,128.09999
59.706,US,128.2
59.993,ST,128.2
