t_s,status,mg
0.059,ST,180.7
0.346,ST,180.7
0.633,US,180.9
0.919,US,181.3
1.207,US,181.5
1.494,US,181.700016
1.780,US,182.0
2.067,US,182.400016
2.355,US,182.6
2.640,US,182.7
2.928,ST,182.6
3.215,ST,182.6
3.501,ST,182.6
3.788,ST,182.6
4.076,ST,182.6
4.361,ST,182.5
4.649,ST,182.5
4.937,ST,182.5
5.222,ST,182.5
5.510,ST,182.5
5.797,ST,182.5
6.083,ST,182.6
6.370,US,183.1
6.658,US,183.2
6.945,ST,183.2
7.231,ST,183.2
7.518,ST,183.2
7.806,ST,183.2
8.091,ST,183.2
8.379,ST,183.2
8.667,ST,183.2
8.952,ST,183.3
9.240,ST,183.3
9.527,ST,183.3
9.813,ST,183.3
10.101,ST,183.3
10.388,ST,183.3
10.674,ST,183.3
10.961,ST,183.3
11.248,US,182.9
11.534,US,182.799984
11.821,US,182.7
12.109,ST,182.7
12.395,ST,182.799984
12.682,ST,182.9
12.970,ST,182.9
13.255,ST,182.799984
13.543,ST,182.799984
13.831,ST,182.799984
14.117,ST,182.799984
14.404,ST,182.799984
14.691,ST,182.7
14.977,ST,182.7
15.265,ST,182.7
15.552,ST,182.7
15.838,ST,182.7
16.125,ST,182.7
16.413,ST,182.7
16.701,ST,182.7
16.986,ST,182.7
17.274,ST,182.7
17.561,ST,182.7
17.847,ST,182.7
18.134,ST,182.799984
18.422,ST,182.799984
18.708,ST,182.799984
18.995,ST,182.799984
19.283,ST,182.799984
19.569,US,183.400016
19.854,US,183.5
20.142,US,183.7
20.428,US,184.0
20.715,US,184.1
21.003,US,184.2
21.288,US,184.3
21.576,ST,184.3
21.863,ST,184.400016
22.149,ST,184.400016
22.436,ST,184.400016
22.724,ST,184.5
23.009,US,184.7
23.297,US,184.9
23.585,US,185.0
23.870,US,185.1
24.158,US,185.200016
24.445,US,185.299984
24.731,ST,185.299984
25.018,ST,185.299984
25.306,ST,185.200016
25.592,ST,185.200016
25.879,ST,185.299984
26.167,ST,185.299984
26.454,ST,185.299984
26.740,ST,185.299984
27.027,ST,185.299984
27.315,ST,185.299984
27.601,ST,185.200016
27.888,ST,185.200016
28.176,ST,185.200016
28.462,ST,185.200016
28.749,ST,185.200016
29.036,ST,185.1
29.322,ST,185.1
29.610,ST,185.1
29.897,ST,185.1
30.183,ST,185.1
30.471,ST,185.1
30.757,US,185.4
31.043,US,185.599984
31.330,US,185.7
31.618,ST,185.7
31.903,ST,185.7
32.191,ST,185.7
32.478,ST,185.7
32.764,ST,185.7
33.051,ST,185.7
33.339,ST,185.8
33.625,ST,185.8
33.912,ST,185.8
34.200,ST,185.900016
34.486,US,186.2
34.773,ST,186.299984
35.060,ST,186.299984
35.346,ST,186.299984
35.633,ST,186.299984
35.921,ST,186.299984
36.207,ST,186.2
36.494,ST,186.2
36.781,US,185.8
37.069,US,185.599984
37.355,US,185.5
37.642,US,185.299984
37.929,US,185.200016
38.215,US,185.1
38.503,ST,185.1
38.790,ST,185.0
39.076,ST,185.1
39.363,ST,185.1
39.651,ST,185.0
39.936,US,184.7
40.224,US,184.5
40.511,US,184.400016
40.797,US,184.3
41.084,ST,184.2
41.372,ST,184.2
41.657,US,184.400016
41.945,US,184.5
42.233,ST,184.5
42.518,ST,184.599984
42.806,US,184.8
43.093,US,184.8
43.379,ST,184.9
43.666,US,185.0
43.954,US,185.1
44.239,US,185.200016
44.527,US,185.299984
44.814,ST,185.299984
45.100,ST,185.200016
45.388,ST,185.200016
45.675,ST,185.200016
45.961,ST,185.1
46.248,ST,185.1
46.536,US,184.8
46.823,US,184.8
47.109,ST,184.8
47.397,ST,184.9
47.684,ST,184.9
47.970,ST,185.0
48.257,ST,185.0
48.545,ST,185.1
48.830,ST,185.1
49.118,ST,185.1
49.405,ST,185.1
49.691,ST,185.1
49.979,ST,185.0
50.266,ST,185.0
50.552,ST,185.0
50.840,ST,185.0
51.126,US,185.5
51.412,US,185.599984
51.699,US,185.8
51.987,US,185.900016
52.273,US,186.0
52.560,ST,186.0
52.848,ST,186.1
53.133,US,186.2
53.421,ST,186.2
53.708,US,186.4
53.994,US,186.5
54.281,US,186.7
54.569,US,186.8
54.854,US,186.900016
55.142,ST,187.0
55.429,US,187.099984
55.715,ST,187.099984
56.003,ST,187.2
56.290,US,187.3
56.578,ST,187.3
56.863,ST,187.4
57.151,ST,187.4
57.438,ST,187.4
57.724,ST,187.4
58.011,ST,187.3
58.299,ST,187.3
58.584,US,186.8
58.872,US,186.6
59.159,US,186.4
59.445,US,186.299984
59.732,US,186.1
60.020,US,185.900016
