t_s,status,mg
3.459,US,1.0000
3.746,US,-8.0000
4.034,US,-11.8000
4.319,US,-12.0000
4.607,US,-11.8000
4.895,US,-11.3000
5.180,US,-11.3000
5.468,US,-11.5000
5.755,ST,-11.4000
6.041,US,-11.3000
6.328,US,-11.1000
6.616,US,-11.0000
6.902,ST,-11.0000
7.189,US,-10.8000
7.477,US,-10.6000
7.762,ST,-10.6000
8.050,ST,-10.6000
8.337,ST,-10.7000
8.623,ST,-10.8000
8.911,ST,-10.8000
9.198,US,-11.3000
9.484,US,-11.7000
9.771,US,-12.0000
10.059,US,-12.3000
10.344,US,-12.4000
10.632,US,-12.5000
10.919,ST,-12.4000
11.205,US,-12.1000
11.492,US,-11.7000
11.780,US,-11.1000
12.065,US,-10.6000
12.353,US,-10.1000
12.640,US,-9.7000
12.928,US,-9.4000
13.214,US,-9.1000
13.501,US,-9.0000
13.789,US,-8.9000
14.074,ST,-8.8000
14.362,ST,-8.8000
14.649,ST,-8.9000
14.935,ST,-9.0000
15.222,US,-2.6000
15.509,US,-2.7000
15.795,US,-3.5000
16.083,US,-3.6000
16.370,ST,-3.7000
16.656,US,-3.8000
16.943,US,-4.0000
17.231,US,-4.2000
17.517,US,-4.4000
17.804,US,-4.6000
18.092,US,-4.9000
18.377,US,-5.1000
18.665,US,-5.3000
18.952,US,-5.5000
19.238,US,-5.8000
19.525,US,-5.9000
19.813,US,-6.0000
20.099,ST,-6.1000
20.386,US,-6.3000
20.673,US,-6.3000
20.959,ST,-6.2000
21.247,US,-6.0000
21.534,US,-5.5000
21.820,US,-5.1000
22.107,US,-4.9000
22.395,US,-4.7000
22.682,ST,-4.8000
22.968,US,-5.1000
23.255,US,-5.5000
23.543,US,-6.1000
23.828,US,-6.5000
24.116,US,-6.7000
24.403,ST,-6.7000
24.689,ST,-6.6000
24.977,US,-6.4000
25.264,US,-6.2000
25.550,ST,-6.2000
25.837,ST,-6.2000
26.125,ST,-6.1000
26.410,US,-5.9000
26.698,US,-5.8000
26.985,ST,-5.8000
27.271,ST,-5.8000
27.558,US,-5.6000
27.846,ST,-5.7000
28.132,US,-5.8000
28.419,US,-5.9000
28.707,US,-6.3000
28.992,US,-6.6000
29.280,US,-6.9000
29.567,US,-6.9000
29.853,ST,-6.8000
30.140,US,-6.6000
30.428,US,-6.4000
30.714,US,-6.2000
31.001,US,-5.6000
31.288,US,-5.3000
31.574,US,-5.1000
31.862,US,-5.3000
32.149,US,-5.5000
32.437,US,-5.8000
32.722,US,-6.1000
33.010,US,-6.9000
33.297,US,-7.4000
33.583,US,-7.9000
33.870,US,-8.3000
34.158,US,-8.7000
34.443,US,-9.0000
34.731,US,-9.1000
35.018,ST,-9.2000
35.304,US,-9.5000
35.592,US,-9.8000
35.879,US,-10.1000
36.165,US,-10.4000
36.452,US,-10.7000
36.740,US,-11.0000
37.025,US,-11.3000
37.313,US,-11.4000
37.600,ST,-11.5000
37.886,US,-11.7000
38.173,US,-11.8000
38.461,US,-11.9000
38.746,US,-12.1000
39.034,US,-12.2000
39.322,ST,-12.2000
39.607,US,-12.1000
39.895,US,-11.9000
40.182,ST,-11.9000
40.468,ST,-11.8000
40.755,US,-11.6000
41.043,US,-11.5000
41.330,ST,-11.6000
41.616,US,-11.8000
41.903,US,-11.9000
42.191,ST,-11.9000
42.476,US,-12.3000
42.764,US,-12.5000
43.052,US,-12.8000
43.337,US,-13.0000
43.625,ST,-13.0000
43.912,US,-12.8000
44.197,US,-7.0000
44.485,US,-6.8000
44.773,ST,-6.8000
45.058,US,-7.0000
45.346,US,-7.3000
45.633,US,-7.5000
45.919,ST,-7.5000
46.207,ST,-7.6000
46.494,US,-7.8000
46.780,US,-8.0000
47.067,US,-8.1000
47.355,ST,-8.0000
47.640,US,-7.9000
47.928,ST,-7.9000
48.215,ST,-7.9000
48.501,ST,-7.8000
48.789,ST,-7.8000
49.076,ST,-7.8000
49.362,ST,-7.8000
49.650,ST,-7.9000
49.937,US,-8.6000
50.222,US,-9.0000
50.510,US,-9.3000
50.797,US,-9.6000
51.085,US,-9.8000
51.370,ST,-9.8000
51.658,ST,-9.7000
51.945,US,-9.6000
52.231,US,-9.4000
52.519,US,-9.3000
52.806,US,-9.2000
53.091,ST,-9.3000
53.379,US,-9.5000
53.667,US,-9.6000
53.952,US,-9.9000
54.240,US,-10.1000
54.527,US,-10.4000
54.813,US,-10.4000
55.100,ST,-10.5000
55.388,US,-10.7000
55.673,US,-10.9000
55.961,US,-11.1000
56.249,US,-11.4000
56.534,US,-11.7000
56.822,US,-12.1000
57.109,US,-12.5000
57.395,US,-13.1000
57.682,US,-13.7000
57.970,US,-14.2000
58.255,US,-14.7000
58.543,US,-15.2000
58.830,US,-15.6000
59.116,US,-15.8000
59.403,US,-16.0000
59.691,US,-16.1000
59.978,US,-16.2000
60.264,ST,-16.2000
60.551,ST,-16.2000
60.839,US,-16.4000
61.125,ST,-16.4000
61.412,ST,-16.5000
61.700,ST,-16.6000
61.985,US,-16.8000
62.273,US,-17.0000
62.560,US,-17.2000
62.846,ST,-17.2000
63.133,US,-17.4000
63.421,ST,-17.4000
63.706,ST,-17.4000
63.994,ST,-17.3000
64.282,ST,-17.3000
64.567,ST,-17.3000
64.855,ST,-17.4000
65.142,US,-17.9000
65.428,US,-18.1000
65.715,US,-18.4000
66.003,US,-18.7000
66.288,US,-19.0000
66.576,US,-19.0000
66.864,ST,-19.0000
67.149,ST,-19.1000
67.436,ST,-19.2000
67.724,ST,-19.3000
68.009,ST,-19.4000
68.297,US,-19.5000
68.585,US,-19.7000
68.870,US,-19.7000
69.158,ST,-19.6000
69.445,ST,-19.6000
69.733,ST,-19.6000
70.018,ST,-19.6000
70.306,ST,-19.6000
70.594,ST,-19.5000
70.879,ST,-19.6000
71.167,ST,-19.6000
71.454,US,-20.1000
71.740,US,-20.2000
72.027,US,-20.3000
72.315,US,-20.5000
72.600,US,-20.7000
72.888,US,-21.1000
73.175,US,-21.5000
73.461,US,-22.0000
73.748,US,-22.4000
74.036,US,-22.7000
74.321,US,-23.0000
