t_s,status,mg
0.090,US,50759.3
0.377,US,50761.7
0.665,US,50766.7
0.950,US,50762.7
1.238,US,50760.5
1.525,US,50762.2
1.813,US,50762.796
2.099,US,50763.0
2.386,ST,50762.904
2.674,US,50763.2
2.959,US,50763.5
3.247,US,50763.596
3.534,US,50763.7
3.820,US,50763.404
4.108,US,50763.2
4.395,US,50763.1
4.680,US,50762.6
4.968,US,50762.404
5.255,US,50766.2
5.541,US,50766.6
5.828,US,50766.6
6.116,US,50765.596
6.401,US,50764.9
6.689,US,50767.5
6.976,US,50767.1
7.262,US,50766.4
7.550,US,50765.8
7.837,US,50756.0
8.123,US,50753.2
8.410,US,50758.9
8.698,US,50760.0
8.983,US,50759.4
9.271,US,50760.4
9.558,US,50760.5
9.844,US,50760.2
10.132,US,50759.8
10.419,US,50759.8
10.707,ST,50759.9
10.992,US,50755.1
11.280,US,50758.8
11.567,US,50763.3
11.853,US,50759.7
12.140,US,50759.7
12.428,US,50760.9
12.713,US,50764.3
13.001,US,50764.3
13.288,US,50763.2
13.574,US,50763.596
13.861,US,50767.9
14.149,US,50768.6
14.434,US,50764.596
14.722,US,50764.0
15.009,US,50760.1
15.295,US,50760.5
15.583,US,50762.296
15.870,US,50765.3
16.156,US,50768.4
16.443,US,50766.2
16.731,US,50759.2
17.016,US,50758.4
17.304,US,50760.9
17.592,US,50766.5
17.877,US,50778.096
18.165,US,50778.596
18.452,US,50770.1
18.738,US,50763.3
19.025,US,50763.1
19.313,US,50760.8
19.598,US,50758.096
19.886,US,50763.2
20.173,US,50764.704
20.461,US,50761.904
20.746,US,50757.596
21.034,US,50760.2
21.321,US,50765.8
21.607,US,50765.8
21.895,US,50762.0
22.182,US,50760.8
22.468,US,50761.6
22.755,US,50762.296
23.043,US,50763.2
23.328,US,50763.5
23.616,ST,50763.404
23.904,US,50763.7
24.191,US,50764.0
24.477,US,50764.404
24.764,US,50764.2
25.050,US,50763.7
25.337,US,50763.8
25.624,US,50764.3
25.910,US,50763.904
26.198,US,50763.8
26.485,US,50757.3
26.771,US,50753.2
27.058,US,50757.3
27.346,US,50760.9
27.631,US,50762.1
27.919,US,50763.1
28.206,US,50762.296
28.492,US,50753.2
28.780,US,50751.096
29.067,US,50756.7
29.355,US,50761.0
29.640,US,50759.6
29.928,US,50756.2
30.215,US,50754.3
30.501,US,50755.2
30.788,US,50755.2
31.076,US,50755.7
31.361,US,50759.7
31.649,US,50763.596
31.936,US,50762.7
32.222,US,50756.404
32.510,US,50758.4
32.797,US,50763.3
33.083,US,50763.0
33.370,US,50761.7
33.658,US,50755.6
33.943,US,50757.3
34.231,US,50759.1
34.518,US,50759.5
34.804,US,50759.4
35.092,US,50759.8
35.379,US,50759.8
35.665,US,50760.4
35.952,US,50760.7
36.240,US,50760.8
36.525,US,50757.2
36.813,US,50761.6
37.100,US,50766.2
37.386,US,50769.5
37.673,US,50769.296
37.961,US,50768.6
38.246,US,50763.904
38.534,US,50766.7
38.821,US,50769.404
39.109,US,50763.3
39.394,US,50760.0
39.682,US,50760.6
39.969,US,50765.0
40.255,US,50768.7
40.543,US,50765.096
40.830,US,50761.3
41.116,US,50764.0
41.403,US,50765.9
41.691,US,50763.404
41.976,US,50760.7
42.264,US,50767.0
42.551,US,50760.1
42.837,US,50754.8
43.124,US,50758.096
43.412,US,50760.1
43.698,US,50762.0
43.985,US,50762.796
44.273,US,50762.904
44.558,ST,50762.796
44.846,US,50763.0
45.134,US,50762.7
45.419,US,50762.296
45.707,US,50762.404
45.994,ST,50762.404
46.280,ST,50762.404
46.567,US,50762.6
46.855,US,50762.7
47.141,US,50763.3
47.427,US,50763.596
47.715,US,50759.0
48.003,US,50761.3
48.288,US,50763.1
48.576,US,50762.404
48.864,US,50752.4
49.149,US,50754.7
49.436,US,50758.9
49.724,US,50757.5
50.010,US,50757.596
50.297,ST,50757.5
50.585,US,50758.0
50.870,US,50761.7
51.158,US,50761.7
51.445,US,50757.9
51.731,US,50757.704
52.018,US,50762.1
52.306,US,50763.8
52.591,US,50758.5
52.879,US,50758.204
53.166,US,50753.3
53.452,US,50749.904
53.739,US,50750.0
54.027,US,50755.796
54.312,US,50759.1
54.600,US,50757.096
54.888,US,50751.8
55.173,US,50756.8
55.461,US,50759.4
55.748,US,50762.404
56.034,US,50761.904
56.321,US,50761.1
56.609,US,50761.1
56.897,US,50761.4
57.182,US,50755.1
57.469,US,50756.904
57.757,US,50757.5
58.043,US,50757.2
58.330,US,50756.7
58.618,US,50756.904
58.903,US,50760.8
59.191,US,50760.3
59.478,US,50748.7
59.764,US,50753.0
60.051,US,50755.0
60.339,US,50754.6
60.625,US,50754.6
60.912,US,50753.9
61.200,US,50753.6
61.485,US,50753.7
61.773,US,50753.5
62.060,US,50757.5
62.345,US,50758.596
62.633,US,50757.8
62.921,US,50757.404
63.207,US,50757.2
63.494,ST,50757.3
63.781,US,50751.8
64.067,US,50754.3
64.354,US,50757.704
64.642,US,50757.404
64.927,US,50752.8
65.215,US,50753.7
65.503,US,50759.0
65.788,US,50760.8
66.076,US,50762.5
66.363,US,50762.6
66.651,US,50761.7
66.936,US,50761.904
67.224,US,50761.6
67.511,US,50766.1
67.797,US,50764.9
68.084,US,50762.2
68.372,US,50758.4
68.657,US,50759.6
68.945,US,50759.7
69.233,US,50759.4
69.518,US,50759.1
69.806,US,50759.1
70.093,US,50759.5
70.379,US,50759.4
