t_s,status,mg
0.037,US,-4392.8
0.322,US,-4392.7
0.610,ST,-4392.8
0.897,US,-4392.9
1.183,US,-4393.0
1.471,US,-4393.0996
1.758,US,-4393.5
2.043,US,-4393.7
2.331,US,-4393.9
2.619,US,-4394.0
2.904,US,-4394.1996
3.192,ST,-4394.1996
3.479,ST,-4394.1996
3.765,ST,-4394.1996
4.052,ST,-4394.1
4.340,ST,-4394.1
4.625,ST,-4394.1
4.913,ST,-4394.1
5.201,ST,-4394.1996
5.486,US,-4395.0
5.774,US,-4395.5
6.061,US,-4396.1
6.347,US,-4396.8
6.634,US,-4397.5
6.922,US,-4398.2
7.207,US,-4398.8
7.495,US,-4399.2
7.782,US,-4399.6
8.070,US,-4399.7
8.355,US,-4399.8
8.643,ST,-4399.7
8.930,US,-4399.5
9.216,US,-4399.4004
9.504,ST,-4399.4004
9.791,ST,-4399.3004
10.077,ST,-4399.4004
10.364,ST,-4399.4004
10.652,ST,-4399.5
10.937,US,-4400.1
11.225,US,-4400.5
11.512,US,-4400.9
11.798,US,-4401.3
12.086,US,-4401.6
12.373,US,-4402.0
12.659,US,-4402.1
12.946,US,-4402.2
13.233,ST,-4402.2
13.519,ST,-4402.2
13.807,ST,-4402.1
14.094,ST,-4402.1
14.380,ST,-4402.1
14.667,ST,-4402.1
14.955,ST,-4402.2
15.241,ST,-4402.2
15.528,ST,-4402.2
15.816,ST,-4402.2
16.101,ST,-4402.2
16.389,US,-4401.7
16.676,US,-4401.4
16.964,US,-4401.1
17.249,US,-4400.8004
17.537,US,-4400.5
17.824,US,-4400.1996
18.110,US,-4400.0
18.397,US,-4399.8
18.685,US,-4399.6
18.970,US,-4399.5
19.258,US,-4399.3004
19.545,ST,-4399.3004
19.831,ST,-4399.2
20.119,ST,-4399.2
20.406,ST,-4399.3004
20.692,ST,-4399.4004
20.979,ST,-4399.4004
21.267,ST,-4399.5
21.552,US,-4399.7
21.840,ST,-4399.8
22.127,US,-4400.0
22.413,US,-4400.1996
22.700,US,-4400.4004
22.988,US,-4400.7
23.274,US,-4401.0
23.561,US,-4401.3
23.848,US,-4401.6
24.134,US,-4401.9
24.422,US,-4402.2
24.709,US,-4402.4
24.995,US,-4402.6996
