t_s,status,mg
0.076,ST,123.5
0.363,ST,123.5
0.651,ST,123.5
0.938,ST,123.5
1.224,ST,123.5
1.512,ST,123.5
1.799,ST,123.5
2.085,ST,123.5
2.372,ST,123.5
2.660,ST,123.5
2.945,ST,123.5
3.233,ST,123.5
3.520,ST,123.5
3.806,ST,123.5
4.093,ST,123.5
4.381,ST,123.5
4.667,ST,123.5
4.954,ST,123.5
5.242,ST,123.5
5.527,ST,123.5
5.815,ST,123.5
6.102,ST,123.5
6.388,ST,123.5
6.675,ST,123.5
6.963,ST,123.5
7.248,ST,123.5
7.536,ST,123.5
7.823,ST,123.5
8.109,ST,123.5
8.397,ST,123.5
8.684,ST,123.4
8.970,ST,123.4
9.257,ST,123.4
9.545,ST,123.4
9.830,ST,123.4
10.118,ST,123.4
10.405,ST,123.4
10.691,ST,123.4
10.979,ST,123.4
11.266,ST,123.4
11.551,ST,123.4
11.839,ST,123.4
12.127,ST,123.4
12.414,ST,123.4
12.700,ST,123.4
12.987,ST,123.4
13.275,ST,123.4
13.560,ST,123.4
13.848,ST,123.4
14.135,ST,123.4
14.421,ST,123.4
14.709,ST,123.4
14.996,ST,123.4
15.282,ST,123.4
15.569,ST,123.4
15.857,ST,123.4
16.142,ST,123.4
16.430,ST,123.4
16.717,ST,123.4
17.003,ST,123.4
17.290,ST,123.4
17.578,ST,123.4
17.863,ST,123.4
18.151,ST,123.4
18.438,ST,123.4
18.724,ST,123.4
19.012,ST,123.4
19.299,ST,123.4
19.585,ST,123.4
19.873,ST,123.4
20.160,ST,123.4
20.445,ST,123.4
20.733,ST,123.4
21.020,ST,123.4
21.306,ST,123.4
21.594,ST,123.4
21.881,ST,123.4
22.166,ST,123.4
22.454,ST,123.4
22.742,ST,123.4
23.027,ST,123.4
23.315,ST,123.4
23.602,ST,123.4
23.890,ST,123.4
24.175,ST,123.4
24.463,ST,123.4
24.750,ST,123.4
25.036,ST,123.4
25.323,ST,123.5
25.611,ST,123.5
25.897,ST,123.5
26.184,ST,123.5
26.472,ST,123.5
26.757,ST,123.5
27.045,ST,123.5
27.332,ST,123.5
27.618,ST,123.5
27.905,ST,123.5
28.193,ST,123.5
28.478,ST,123.5
28.766,ST,123.5
29.053,ST,123.5
29.339,ST,123.5
29.627,ST,123.5
29.914,ST,123.5
30.200,ST,123.5
30.487,ST,123.5
30.775,ST,123.5
31.060,ST,123.5
31.348,ST,123.5
31.636,ST,123.5
31.921,ST,123.5
32.209,ST,123.4
32.496,ST,123.4
32.782,ST,123.4
33.069,ST,123.4
