t_s,status,mg
0.096,ST,-4579.8004
0.384,ST,-4579.8004
0.671,ST,-4579.7
0.957,ST,-4579.7
1.245,ST,-4579.7
1.532,US,-4579.1996
1.818,US,-4579.0
2.105,US,-4578.7
2.393,US,-4578.4
2.678,US,-4572.9
2.965,US,-4568.9
3.253,US,-4568.1
3.538,US,-4567.5996
3.826,US,-4567.4
4.114,US,-4567.1
4.399,US,-4566.8004
4.687,US,-4566.5996
4.974,US,-4566.5
5.262,US,-4566.3
5.548,US,-4566.0
5.835,US,-4565.8004
6.123,ST,-4565.8004
6.408,US,-4566.0
6.696,US,-4566.1
6.983,US,-4566.3
7.269,US,-4566.5
7.556,US,-4566.8004
7.844,US,-4566.9
8.129,US,-4567.1
8.417,US,-4567.2
8.704,ST,-4567.2
8.990,ST,-4567.1
9.278,US,-4567.0
9.565,US,-4566.9
9.851,ST,-4566.9
10.138,US,-4566.5996
10.426,US,-4566.4
10.711,US,-4566.3
10.999,US,-4566.1996
11.286,US,-4566.1
11.572,US,-4566.0
11.859,US,-4565.8004
12.147,US,-4565.7
12.433,US,-4565.5
12.720,ST,-4565.5
13.008,ST,-4565.4
13.293,ST,-4565.4
13.581,ST,-4565.4
13.868,ST,-4565.3
14.156,ST,-4565.3
14.441,ST,-4565.1996
14.729,US,-4565.0
15.016,US,-4564.8
15.302,US,-4564.5
15.589,US,-4564.3004
15.877,US,-4564.0996
16.162,US,-4564.0
16.450,ST,-4564.0
16.738,ST,-4564.0
17.023,ST,-4564.0996
17.311,ST,-4564.1996
17.598,ST,-4564.1996
17.884,ST,-4564.3004
18.171,US,-4564.5
18.459,US,-4564.6
18.744,ST,-4564.7
19.032,ST,-4564.8
19.320,ST,-4564.8
19.610,ST,-4564.8
19.894,ST,-4564.7
20.180,ST,-4564.6
20.466,ST,-4564.6
20.753,US,-4564.0996
21.041,US,-4564.0
21.326,US,-4563.9
21.614,US,-4563.8
21.901,US,-4563.7
22.187,ST,-4563.6
22.474,ST,-4563.6
22.762,ST,-4563.6
23.047,ST,-4563.7
23.335,ST,-4563.7
23.623,ST,-4563.8
23.910,US,-4564.3004
24.196,US,-4564.4004
24.483,US,-4564.6
24.771,US,-4564.8
25.056,US,-4565.0
25.344,US,-4565.1996
25.631,US,-4565.4
25.917,US,-4565.6
26.204,US,-4565.9
26.492,US,-4566.1
26.777,US,-4566.4
27.065,US,-4566.5996
27.353,US,-4566.8004
27.638,US,-4567.1
27.926,US,-4567.3
28.213,US,-4567.5996
28.499,US,-4567.9004
28.786,US,-4568.1
29.074,US,-4568.3
29.359,US,-4568.3
29.647,ST,-4568.3
29.934,ST,-4568.3
30.220,ST,-4568.3
30.507,ST,-4568.2
30.795,ST,-4568.2
31.081,ST,-4568.1
31.368,ST,-4568.1
31.656,US,-4567.9004
31.941,US,-4567.8
32.229,ST,-4567.8
32.516,ST,-4567.8
32.804,ST,-4567.8
33.089,ST,-4567.8
33.377,ST,-4567.9004
33.665,ST,-4567.9004
33.950,ST,-4567.9004
34.238,ST,-4567.9004
34.525,ST,-4567.9004
34.811,ST,-4567.9004
35.099,ST,-4567.9004
35.386,ST,-4567.9004
35.672,ST,-4567.9004
35.959,ST,-4568.0
36.247,ST,-4568.0
36.533,ST,-4568.0
36.820,ST,-4568.0
37.108,ST,-4568.0
37.393,ST,-4568.0
37.681,ST,-4568.0
37.967,US,-4567.8
38.253,US,-4567.8
38.541,ST,-4567.6996
38.828,ST,-4567.6996
39.114,ST,-4567.6996
39.401,ST,-4567.6996
39.690,ST,-4567.6996
39.975,ST,-4567.6996
40.262,ST,-4567.8
40.549,US,-4568.2
40.835,US,-4568.3
41.122,US,-4568.4
41.410,ST,-4568.5
41.695,ST,-4568.4
41.983,ST,-4568.4
42.271,ST,-4568.3
42.558,ST,-4568.3
42.844,ST,-4568.3
43.131,ST,-4568.3
43.419,ST,-4568.3
43.705,ST,-4568.4
43.992,US,-4568.9
44.279,US,-4569.2
44.565,US,-4569.4
44.852,US,-4569.6996
45.140,US,-4569.9
45.425,US,-4570.0996
45.713,US,-4570.2
46.001,US,-4570.4004
46.286,US,-4570.7
46.574,US,-4570.9
46.861,US,-4571.1
47.147,US,-4571.4004
47.434,US,-4571.6
47.722,US,-4571.8004
48.007,US,-4572.0
48.295,US,-4572.1996
48.582,US,-4572.4
48.868,US,-4572.7
49.156,US,-4573.0
49.443,US,-4573.3
49.729,US,-4573.5996
50.016,US,-4574.0
50.304,US,-4574.4
50.589,US,-4574.8
50.877,US,-4575.2
51.164,US,-4575.6
51.452,US,-4576.1
51.737,US,-4576.4
52.025,US,-4576.8
52.312,US,-4577.0996
52.598,US,-4577.5
52.886,US,-4577.7
53.173,US,-4578.1
53.459,US,-4578.3
53.746,US,-4578.7
54.034,US,-4579.0
54.319,US,-4579.4
54.607,US,-4579.8004
54.894,US,-4580.1
55.180,US,-4580.4
55.468,US,-4580.5996
55.755,US,-4580.6996
56.041,US,-4580.8004
56.328,ST,-4580.8004
56.615,ST,-4580.6996
56.901,US,-4580.5
57.189,ST,-4580.5
57.476,US,-4580.2
57.762,US,-4580.0
58.049,US,-4579.8004
58.337,US,-4579.7
58.622,US,-4579.5
58.910,US,-4579.3
59.197,US,-4579.1
59.483,US,-4579.0
59.771,US,-4578.8004
60.058,US,-4578.7
60.346,ST,-4578.7
60.631,ST,-4578.7
60.919,ST,-4578.8004
61.206,US,-4578.9
61.492,ST,-4579.0
61.779,US,-4579.4
62.067,US,-4579.6
62.352,ST,-4579.6
62.640,ST,-4579.7
62.927,ST,-4579.7
63.213,ST,-4579.7
63.501,ST,-4579.7
63.788,ST,-4579.7
64.074,ST,-4579.7
64.361,ST,-4579.7
64.649,ST,-4579.7
64.934,ST,-4579.7
65.222,ST,-4579.7
65.510,ST,-4579.7
65.795,ST,-4579.7
66.083,ST,-4579.6
66.370,US,-4579.1996
66.655,US,-4579.1
66.943,US,-4579.0
67.231,US,-4578.9
67.516,US,-4578.7
67.804,US,-4578.6
68.091,US,-4578.4
68.377,US,-4578.3
68.664,US,-4578.1996
68.952,ST,-4578.1996
69.237,ST,-4578.1
69.525,ST,-4578.1
69.812,ST,-4578.0
70.100,ST,-4577.9
70.386,US,-4577.8
70.673,US,-4577.7
70.961,ST,-4577.6
71.246,ST,-4577.5
71.534,US,-4577.4004
71.821,ST,-4577.4004
72.107,ST,-4577.4004
72.394,ST,-4577.3004
72.682,ST,-4577.3004
72.968,ST,-4577.3004
73.255,ST,-4577.3004
73.543,ST,-4577.3004
73.828,ST,-4577.3004
74.116,ST,-4577.3004
74.403,ST,-4577.3004
74.689,ST,-4577.3004
74.977,ST,-4577.3004
75.264,ST,-4577.4004
75.550,ST,-4577.4004
75.838,ST,-4577.4004
76.125,ST,-4577.4004
76.411,ST,-4577.3004
76.698,ST,-4577.3004
76.985,US,-4577.0996
77.271,ST,-4577.0996
77.558,ST,-4577.0996
77.846,ST,-4577.1996
78.131,US,-4577.6
78.418,US,-4577.8
78.706,US,-4578.0
78.994,ST,-4578.0
79.279,US,-4577.8
79.567,US,-4577.4004
79.856,US,-4576.9
80.140,US,-4576.3004
80.427,US,-4575.6996
80.715,US,-4575.2
81.001,US,-4574.8
81.288,US,-4574.6
81.575,US,-4574.5
81.861,ST,-4574.5
82.149,ST,-4574.5
82.436,ST,-4574.4
82.722,ST,-4574.4
83.009,ST,-4574.3
83.297,ST,-4574.3
83.582,ST,-4574.3
83.870,ST,-4574.3
84.158,ST,-4574.3
84.443,ST,-4574.2
84.731,ST,-4574.2
85.019,ST,-4574.2
85.304,ST,-4574.3
85.592,ST,-4574.3
85.879,US,-4574.8
86.164,US,-4574.9004
86.452,US,-4575.0
86.739,ST,-4575.0
87.025,ST,-4575.0
87.312,ST,-4574.9004
87.600,ST,-4574.9004
87.886,ST,-4574.8
88.173,ST,-4574.6996
88.460,US,-4574.4
88.748,US,-4574.3
89.034,US,-4574.2
89.321,US,-4574.0
89.609,US,-4573.8004
89.894,US,-4573.5996
90.182,US,-4573.5
90.469,US,-4573.3
90.755,US,-4573.2
91.042,ST,-4573.2
91.330,ST,-4573.1
91.615,ST,-4573.2
91.903,ST,-4573.2
92.191,ST,-4573.3
92.476,ST,-4573.3
92.764,ST,-4573.3
93.051,ST,-4573.2
93.337,ST,-4573.2
93.625,ST,-4573.2
