t_s,status,mg
0.071,ST,-47.3000
0.359,ST,-47.3000
0.644,ST,-47.4000
0.932,US,-47.5000
1.220,ST,-47.6000
1.505,US,-47.8000
1.793,US,-47.9000
2.080,US,-48.1000
2.366,US,-48.3000
2.653,US,-48.4000
2.941,US,-48.5000
3.226,ST,-48.5000
3.514,ST,-48.5000
3.801,ST,-48.4000
4.087,ST,-48.4000
4.375,ST,-48.3000
4.662,ST,-48.2000
4.950,US,-47.9000
5.235,US,-47.8000
5.523,ST,-47.8000
5.810,ST,-47.8000
6.096,ST,-47.8000
6.383,ST,-47.8000
6.671,ST,-47.9000
6.957,ST,-47.9000
7.244,ST,-48.0000
7.532,ST,-48.0000
7.817,ST,-48.0000
8.105,ST,-48.1000
8.392,ST,-48.1000
8.678,ST,-48.1000
8.966,ST,-48.1000
9.253,ST,-48.1000
9.539,ST,-48.1000
9.826,ST,-48.1000
10.113,US,-47.8000
10.399,US,-47.6000
10.686,US,-47.4000
10.974,US,-47.3000
11.259,US,-47.2000
11.547,ST,-47.1000
11.835,ST,-47.1000
12.120,ST,-47.2000
12.408,US,-47.3000
12.695,ST,-47.3000
12.981,ST,-47.4000
13.268,ST,-47.4000
13.556,US,-47.6000
13.843,US,-47.6000
14.129,ST,-47.6000
14.416,ST,-47.7000
14.704,ST,-47.7000
14.990,ST,-47.7000
15.277,ST,-47.7000
15.564,US,-48.1000
15.850,US,-48.1000
16.137,ST,-48.2000
16.425,US,-48.4000
16.711,US,-48.7000
16.998,US,-48.9000
17.286,US,-49.2000
17.571,US,-49.4000
17.859,US,-49.6000
18.146,ST,-49.6000
18.432,ST,-49.6000
18.719,ST,-49.6000
19.007,ST,-49.6000
19.293,ST,-49.5000
19.580,ST,-49.5000
19.868,ST,-49.5000
20.153,ST,-49.5000
20.441,ST,-49.5000
20.729,ST,-49.5000
21.014,ST,-49.5000
21.302,ST,-49.4000
21.589,ST,-49.4000
21.875,ST,-49.4000
22.162,ST,-49.4000
22.450,ST,-49.4000
22.736,ST,-49.3000
23.023,ST,-49.3000
23.311,ST,-49.3000
23.599,ST,-49.3000
23.884,ST,-49.3000
24.172,ST,-49.2000
24.459,ST,-49.2000
24.745,ST,-49.2000
25.032,ST,-49.1000
25.320,ST,-49.1000
25.605,ST,-49.1000
25.893,ST,-49.1000
26.180,ST,-49.1000
26.465,US,-49.5000
26.752,US,-49.7000
27.040,US,-49.8000
27.326,ST,-49.8000
27.613,ST,-49.9000
27.901,ST,-49.8000
28.186,ST,-49.8000
28.474,ST,-49.7000
28.761,US,-49.6000
29.047,US,-49.5000
29.335,ST,-49.5000
29.622,ST,-49.5000
29.908,ST,-49.5000
30.195,ST,-49.6000
30.483,ST,-49.6000
30.769,ST,-49.6000
31.056,ST,-49.6000
31.344,ST,-49.6000
31.629,ST,-49.6000
31.917,ST,-49.6000
32.204,US,-49.2000
32.491,ST,-49.1000
32.777,ST,-49.1000
33.064,ST,-49.1000
33.352,ST,-49.1000
33.638,ST,-49.1000
33.925,ST,-49.1000
34.213,ST,-49.0000
34.498,ST,-49.0000
34.786,ST,-49.1000
35.074,ST,-49.1000
35.359,ST,-49.1000
35.646,US,-49.6000
35.934,US,-49.8000
36.219,US,-49.9000
36.507,ST,-50.0000
36.794,ST,-50.0000
37.080,ST,-50.0000
37.367,ST,-50.0000
37.655,ST,-50.0000
37.941,ST,-50.0000
38.228,ST,-50.0000
38.516,ST,-50.1000
38.801,ST,-50.1000
39.089,ST,-50.1000
39.377,ST,-50.2000
39.662,US,-50.5000
39.950,ST,-50.5000
40.237,ST,-50.6000
40.522,US,-50.8000
40.810,US,-50.9000
41.098,US,-51.1000
