t_s,status,mg
0.113,ST,16.1000
0.399,ST,16.0000
0.686,US,15.8000
0.972,ST,15.8000
1.259,ST,15.9000
1.547,ST,15.9000
1.833,ST,15.9000
2.120,ST,15.9000
2.408,ST,15.8000
2.693,US,22.0000
2.980,US,22.3000
3.268,US,22.3000
3.553,ST,22.2000
3.841,ST,22.2000
4.129,ST,22.1000
4.414,US,22.0000
4.702,US,21.8000
4.989,US,17.3000
5.274,US,16.2000
5.562,US,15.7000
5.850,US,15.9000
6.135,US,16.3000
6.423,US,16.5000
6.710,US,16.7000
6.996,ST,16.7000
7.284,ST,16.8000
7.571,US,17.1000
7.859,US,17.3000
8.144,ST,17.2000
8.432,ST,17.2000
8.719,ST,17.2000
9.005,ST,17.2000
9.293,ST,17.1000
9.580,ST,17.1000
9.865,US,21.1000
10.153,US,21.3000
10.441,US,21.6000
10.726,US,21.8000
11.014,US,21.6000
11.301,US,21.3000
11.587,US,21.1000
11.874,US,20.8000
12.162,US,20.6000
12.447,US,20.3000
12.735,US,20.0000
13.023,US,19.9000
13.308,ST,19.9000
13.596,ST,19.8000
13.883,US,19.7000
14.169,US,19.6000
14.456,US,19.4000
14.744,US,19.3000
15.029,US,15.8000
15.316,US,15.3000
15.604,ST,15.4000
15.890,US,15.2000
16.177,US,14.7000
16.465,US,14.5000
16.750,ST,14.6000
17.038,ST,14.6000
17.326,ST,14.7000
17.611,ST,14.8000
17.899,ST,14.8000
18.186,US,15.0000
18.474,US,15.1000
18.759,ST,15.0000
19.047,US,14.9000
19.334,US,14.8000
19.620,US,14.1000
19.908,US,13.8000
20.195,US,13.5000
20.481,US,13.3000
20.768,US,13.2000
21.056,US,12.9000
21.341,US,12.9000
21.629,ST,12.8000
21.916,US,12.6000
22.202,US,12.4000
22.489,US,12.2000
22.777,ST,12.2000
23.062,ST,12.2000
23.350,US,11.9000
23.637,US,11.9000
23.923,ST,12.0000
24.211,US,12.1000
24.498,ST,12.0000
24.784,ST,12.0000
25.071,ST,12.0000
25.359,ST,11.9000
25.644,ST,11.9000
25.932,ST,11.9000
26.220,ST,12.0000
26.505,ST,12.0000
26.793,ST,12.0000
27.080,US,12.6000
27.366,US,12.9000
27.653,US,13.2000
27.941,US,13.5000
28.228,US,13.9000
28.514,US,14.2000
28.801,US,14.5000
29.089,US,14.5000
29.374,ST,14.5000
29.662,US,14.3000
29.949,US,14.2000
30.235,ST,14.2000
30.523,ST,14.1000
30.810,US,13.8000
31.095,US,6.2000
31.383,US,3.1000
31.670,US,3.1000
31.956,ST,3.2000
32.243,US,3.3000
32.531,ST,3.3000
32.817,ST,3.3000
33.104,ST,3.3000
33.392,ST,3.4000
33.677,US,3.6000
33.965,US,3.8000
34.252,US,4.0000
34.538,US,4.1000
34.825,US,4.4000
35.113,US,4.5000
35.399,ST,4.6000
35.686,ST,4.6000
35.974,ST,4.7000
36.259,US,4.8000
36.547,US,5.0000
36.834,US,5.2000
37.120,US,5.6000
37.407,US,6.0000
37.695,US,6.6000
37.983,US,7.2000
38.268,US,7.6000
38.556,US,7.7000
38.843,US,7.9000
39.129,ST,7.9000
39.416,US,8.1000
39.704,US,8.3000
39.989,US,8.5000
40.277,US,8.9000
40.564,US,14.7000
40.849,US,19.2000
41.137,US,18.6000
41.425,US,17.9000
41.710,US,17.7000
41.998,ST,17.8000
42.285,ST,17.8000
42.571,US,11.2000
42.858,US,2.5000
43.146,US,2.6000
43.431,US,3.0000
43.719,US,3.2000
44.006,US,8.0000
44.292,US,7.8000
44.579,US,6.6000
44.867,US,6.2000
