t_s,status,mg
0.082,ST,32.600004
0.369,ST,32.699996
0.655,US,33.300004
0.942,US,33.399996
1.229,ST,33.5
1.515,ST,33.399996
1.802,ST,33.5
2.090,ST,33.399996
2.376,US,33.2
2.663,ST,33.2
2.950,ST,33.2
3.236,ST,33.300004
3.524,US,33.399996
3.811,ST,33.399996
4.097,US,34.3
4.384,US,34.699996
4.672,US,34.899996
4.959,US,35.100004
5.245,ST,35.100004
5.532,ST,35.100004
5.820,US,34.8
6.105,US,34.3
6.393,US,33.8
6.680,US,33.6
6.966,US,33.6
7.253,US,33.8
7.541,US,34.1
7.827,US,34.600004
8.114,US,35.0
8.402,US,35.100004
8.688,ST,35.100004
8.975,ST,35.0
9.262,US,34.600004
9.548,US,34.2
9.835,US,33.9
10.123,US,33.8
10.408,US,33.6
10.696,US,33.399996
10.983,US,33.300004
11.269,ST,33.300004
11.557,ST,33.2
11.844,US,33.0
12.130,ST,33.100004
12.417,US,33.399996
12.705,US,33.9
12.990,US,34.3
13.278,US,34.600004
13.565,US,35.100004
13.853,US,35.5
14.139,US,35.6
14.426,US,35.9
14.714,US,36.1
14.999,ST,36.1
15.287,ST,36.0
15.574,ST,36.0
15.860,ST,36.1
16.147,ST,36.0
16.435,US,35.9
16.720,US,35.6
17.008,US,35.6
17.295,ST,35.7
17.581,ST,35.8
17.869,US,35.9
18.156,US,36.5
18.442,US,36.899996
18.729,US,37.2
19.017,US,37.4
19.302,ST,37.4
19.590,US,37.2
19.878,US,36.8
20.163,US,36.8
20.450,ST,36.8
20.738,ST,36.8
21.023,ST,36.8
21.311,ST,36.899996
21.599,US,37.0
21.884,US,31.800002
22.171,US,32.3
22.459,US,33.0
22.744,US,33.9
23.032,US,34.600004
23.320,US,34.699996
23.607,US,34.5
23.893,US,34.4
24.180,US,34.600004
24.468,US,34.600004
24.754,ST,34.5
25.041,US,34.2
25.328,US,34.0
25.614,ST,34.1
25.902,ST,34.1
26.189,ST,34.2
26.475,US,34.3
26.762,US,34.899996
27.049,US,32.2
27.335,US,29.300002
27.622,US,28.0
27.910,US,28.1
28.196,US,27.9
28.483,ST,28.0
28.771,US,28.1
29.056,ST,28.0
29.344,US,27.9
29.632,ST,27.9
29.917,ST,28.0
30.205,ST,28.0
30.492,ST,28.1
30.778,US,28.8
31.065,US,29.1
31.353,US,29.5
31.638,US,29.7
31.926,US,29.8
32.214,ST,29.8
32.499,ST,29.8
32.787,US,29.6
33.074,US,29.5
33.362,ST,29.5
