t_s,status,mg
0.096,US,-950.1
0.383,US,-951.0
0.671,US,-950.8
0.956,US,-950.7
1.244,US,-950.9
1.532,US,-950.9
1.817,ST,-951.0
2.105,US,-951.300032
2.392,ST,-951.2
2.678,ST,-951.2
2.965,US,-956.1
3.253,US,-957.3
3.538,US,-952.7
3.826,US,-950.8
4.113,US,-952.8
4.399,US,-952.7
4.687,US,-952.7
4.974,ST,-952.6
5.260,US,-952.4
5.547,US,-948.7
5.835,US,-950.8
6.120,US,-952.899936
6.408,US,-958.4
6.695,US,-959.2
6.983,US,-958.7
7.268,US,-958.0
7.556,US,-953.0
7.843,US,-954.5
8.129,US,-954.3
8.417,US,-954.6
8.704,US,-957.6
8.990,US,-956.600064
9.277,US,-950.7
9.565,US,-951.2
9.850,US,-952.1
10.138,US,-952.2
10.425,ST,-952.3
10.711,US,-952.7
10.999,US,-953.0
11.286,US,-950.2
11.571,US,-950.3
11.859,US,-951.399936
12.146,US,-951.399936
12.432,US,-955.2
12.719,US,-953.3
13.007,US,-952.899936
13.293,US,-952.6
13.580,US,-953.2
13.868,US,-954.9
14.153,US,-954.9
14.441,US,-955.3
14.729,US,-955.9
15.014,US,-956.0
15.301,US,-952.7
15.589,US,-947.5
15.874,US,-949.6
16.162,US,-953.800064
16.449,US,-956.0
16.737,US,-956.9
17.023,US,-950.600064
17.310,US,-948.800064
17.598,US,-952.1
17.883,US,-952.7
18.171,US,-953.2
18.458,US,-953.5
18.744,US,-953.2
19.032,US,-953.100064
19.319,US,-952.6
19.605,US,-946.699968
19.892,US,-947.8
20.180,US,-952.1
20.465,US,-949.3
20.753,US,-949.6
21.040,US,-950.7
21.326,US,-955.399936
21.613,US,-955.8
21.901,US,-953.6
22.186,US,-954.3
22.474,US,-954.6
22.762,US,-954.4
23.047,US,-950.7
23.334,US,-946.399936
23.622,US,-948.1
23.908,US,-952.0
24.195,US,-955.5
24.483,US,-955.0
24.768,US,-954.2
25.056,US,-949.6
25.343,US,-951.9
25.629,US,-952.4
25.916,US,-952.6
26.204,US,-953.100064
26.492,US,-953.3
26.777,US,-947.8
27.064,US,-947.0
27.352,US,-952.6
27.638,US,-952.0
27.925,US,-952.2
28.213,US,-951.699936
28.498,US,-951.699936
28.786,US,-956.7
29.073,US,-958.6
29.359,US,-952.3
29.646,US,-952.1
29.934,US,-951.2
30.219,US,-952.0
30.507,US,-952.0
30.795,ST,-952.0
31.080,US,-952.3
31.368,US,-952.0
31.656,US,-951.8
31.941,US,-952.1
32.228,US,-954.2
32.516,US,-953.7
32.801,US,-952.899936
33.089,US,-952.3
33.377,US,-951.9
33.662,US,-955.5
33.949,US,-955.3
34.237,US,-954.7
34.523,US,-953.899968
34.810,US,-953.3
35.098,US,-953.100064
35.383,US,-956.5
35.671,US,-952.7
35.958,US,-952.1
36.246,US,-952.3
36.531,US,-953.100064
36.819,US,-953.7
37.107,US,-953.3
37.392,US,-951.399936
37.679,US,-950.7
37.967,US,-951.1
38.253,US,-951.8
38.540,US,-952.2
38.828,US,-952.6
39.114,US,-952.899936
39.401,US,-953.6
39.688,US,-951.1
39.974,US,-952.8
40.261,US,-952.8
40.549,US,-952.3
40.835,US,-952.3
41.122,US,-952.2
41.410,US,-949.7
41.695,US,-953.100064
41.983,US,-953.6
42.270,US,-953.899968
42.556,US,-953.4
42.843,US,-953.100064
43.131,US,-952.7
43.416,US,-952.2
43.704,US,-955.8
43.991,US,-951.600064
44.277,US,-954.4
44.564,US,-955.399936
44.852,US,-950.0
45.137,US,-950.5
45.425,US,-954.2
45.713,US,-955.3
46.000,US,-951.0
46.286,US,-951.399936
46.573,US,-951.399936
46.861,US,-951.2
47.146,US,-950.7
47.434,US,-950.4
47.721,US,-955.399936
48.007,US,-950.5
48.295,US,-949.3
48.582,US,-948.800064
48.868,US,-949.199936
49.157,US,-950.0
49.443,US,-950.1
49.728,US,-950.2
50.016,US,-950.600064
50.304,US,-950.9
50.589,US,-951.399936
50.877,US,-951.9
51.164,US,-955.5
51.449,US,-954.6
51.737,US,-954.3
52.025,US,-954.0
52.310,US,-953.3
52.598,US,-952.8
52.885,US,-952.8
53.171,US,-953.3
53.458,US,-952.5
53.746,US,-951.699936
54.031,US,-951.300032
54.319,US,-953.3
54.606,US,-952.5
54.892,US,-952.3
55.179,US,-951.699936
55.467,US,-951.600064
55.755,ST,-951.600064
56.040,ST,-951.699936
56.327,US,-958.7
56.615,US,-957.899968
56.901,US,-953.5
57.188,US,-956.600064
57.476,US,-956.1
57.761,US,-952.5
58.049,US,-954.6
58.336,US,-954.100032
58.622,US,-954.3
58.909,US,-957.2
