t_s,status,mg
0.047,ST,-77.1
0.332,ST,-77.0
0.620,ST,-77.0
0.907,ST,-76.9
1.193,ST,-76.8
1.480,ST,-76.700008
1.768,ST,-76.6
2.053,US,-76.399992
2.341,US,-76.3
2.628,US,-76.200008
2.914,US,-76.1
3.201,ST,-76.1
3.489,ST,-76.0
3.775,ST,-75.9
4.062,ST,-75.9
4.350,ST,-75.9
4.635,ST,-75.9
4.923,ST,-75.8
5.211,ST,-75.8
5.498,ST,-75.8
5.784,ST,-75.8
6.071,ST,-75.8
6.359,ST,-75.8
6.644,ST,-75.8
6.932,ST,-75.8
7.220,ST,-75.8
7.505,ST,-75.8
7.793,ST,-75.8
8.080,ST,-75.8
8.366,ST,-75.8
8.654,ST,-75.7
8.941,ST,-75.7
9.226,US,-75.3
9.513,US,-75.2
9.801,ST,-75.1
10.087,ST,-75.1
10.374,ST,-75.1
10.662,ST,-75.0
10.947,ST,-74.9
11.235,ST,-74.9
11.522,ST,-74.9
11.808,US,-74.7
12.095,US,-74.600008
12.383,ST,-74.600008
12.668,ST,-74.600008
12.956,ST,-74.600008
13.244,ST,-74.7
13.529,ST,-74.8
13.816,US,-75.2
14.104,US,-75.3
14.392,US,-75.5
14.677,US,-75.6
14.965,US,-75.8
15.252,US,-76.0
15.538,US,-76.1
15.825,US,-76.3
16.113,US,-76.399992
16.398,US,-76.5
16.686,US,-76.700008
16.973,US,-76.8
17.259,US,-77.0
17.546,US,-77.200008
17.834,US,-77.5
18.119,US,-77.7
18.407,US,-77.9
18.695,US,-78.100008
18.980,US,-78.3
19.268,US,-78.4
19.555,US,-78.5
19.841,US,-78.7
20.128,US,-78.8
20.416,ST,-78.8
20.702,ST,-78.9
20.989,US,-79.0
21.277,US,-79.1
21.562,US,-79.2
21.850,ST,-79.2
22.137,ST,-79.3
22.425,ST,-79.3
22.710,ST,-79.4
22.998,ST,-79.4
23.285,ST,-79.4
23.571,ST,-79.3
23.858,ST,-79.3
24.146,ST,-79.3
24.432,ST,-79.3
24.719,US,-78.9
25.006,US,-78.7
25.292,US,-78.4
25.580,US,-78.100008
25.867,US,-77.9
26.153,US,-77.600008
26.440,US,-77.4
26.728,US,-77.200008
27.013,US,-77.1
27.301,ST,-77.1
27.588,ST,-77.1
27.874,ST,-77.1
28.161,ST,-77.200008
28.449,ST,-77.200008
28.735,ST,-77.299992
29.022,US,-77.600008
29.309,US,-77.7
29.595,US,-77.9
29.883,US,-78.100008
30.170,US,-78.2
30.458,US,-78.3
30.743,ST,-78.3
31.031,ST,-78.3
31.318,ST,-78.4
31.604,ST,-78.4
31.891,ST,-78.5
32.179,ST,-78.5
32.464,US,-78.7
32.752,US,-78.9
33.039,US,-79.0
33.325,US,-79.1
33.613,US,-79.3
33.900,US,-79.4
34.186,US,-79.5
34.473,US,-79.6
34.761,US,-79.7
35.046,ST,-79.7
35.334,ST,-79.6
35.621,US,-79.5
35.907,ST,-79.5
36.195,ST,-79.4
36.482,US,-79.1
36.768,US,-78.9
37.055,US,-78.7
37.343,US,-78.6
37.628,US,-78.5
37.916,ST,-78.5
38.203,ST,-78.4
38.491,ST,-78.4
38.776,ST,-78.4
39.064,ST,-78.4
39.351,ST,-78.4
39.637,ST,-78.4
39.925,ST,-78.4
40.214,ST,-78.4
