t_s,status,mg
0.080,ST,-33.1000
0.365,ST,-33.1000
0.652,ST,-33.1000
0.939,ST,-33.1000
1.225,ST,-33.2000
1.512,US,-33.7000
1.799,US,-34.0000
2.085,US,-34.4000
2.373,US,-34.6000
2.660,US,-34.9000
2.946,US,-35.1000
3.233,US,-35.2000
3.521,ST,-35.1000
3.806,ST,-35.0000
4.094,ST,-34.9000
4.381,ST,-34.9000
4.667,ST,-34.8000
4.955,ST,-34.8000
5.242,ST,-34.8000
5.528,ST,-34.8000
5.815,ST,-34.9000
6.103,ST,-34.9000
6.388,US,-35.4000
6.676,US,-35.5000
6.963,US,-35.7000
7.249,ST,-35.7000
7.536,ST,-35.6000
7.824,ST,-35.7000
8.111,ST,-35.7000
8.397,ST,-35.7000
8.684,ST,-35.7000
8.972,ST,-35.6000
9.258,ST,-35.6000
9.545,ST,-35.6000
9.833,ST,-35.6000
10.119,ST,-35.5000
10.406,ST,-35.5000
10.694,ST,-35.5000
10.979,ST,-35.5000
11.266,US,-35.9000
11.554,US,-36.2000
11.839,US,-36.4000
12.127,US,-36.5000
12.414,US,-36.7000
12.700,US,-36.9000
12.987,ST,-36.9000
13.275,ST,-36.9000
13.561,ST,-37.0000
13.848,ST,-37.1000
14.136,US,-37.3000
14.421,US,-37.4000
14.709,US,-37.5000
14.996,US,-37.7000
15.282,US,-37.9000
15.569,US,-38.1000
15.857,ST,-38.1000
16.142,US,-38.3000
16.430,US,-38.4000
16.717,US,-38.5000
17.003,US,-38.8000
17.290,US,-39.3000
17.578,US,-39.8000
17.866,US,-40.3000
18.151,US,-40.7000
18.439,US,-41.2000
18.726,US,-41.6000
19.012,US,-41.8000
19.299,ST,-41.8000
19.587,ST,-41.8000
19.872,ST,-41.8000
20.160,ST,-41.7000
20.448,US,-41.5000
20.733,ST,-41.5000
21.021,ST,-41.5000
21.308,ST,-41.5000
21.594,ST,-41.5000
21.881,ST,-41.4000
22.169,ST,-41.4000
22.454,ST,-41.5000
22.742,ST,-41.5000
23.030,ST,-41.5000
23.315,ST,-41.5000
23.603,ST,-41.5000
23.890,ST,-41.5000
24.177,ST,-41.5000
24.463,ST,-41.5000
24.751,US,-42.0000
25.036,US,-42.2000
25.324,US,-42.3000
25.611,US,-42.4000
25.897,US,-42.5000
26.184,US,-42.6000
26.472,ST,-42.6000
26.759,ST,-42.6000
27.045,ST,-42.5000
27.332,ST,-42.5000
27.620,ST,-42.5000
27.906,ST,-42.6000
28.193,ST,-42.6000
28.481,ST,-42.6000
28.766,ST,-42.7000
29.054,ST,-42.7000
29.342,ST,-42.7000
29.627,ST,-42.7000
29.915,ST,-42.8000
30.202,ST,-42.8000
30.488,ST,-42.8000
30.776,ST,-42.8000
31.063,ST,-42.8000
31.349,ST,-42.8000
31.635,US,-43.4000
31.923,US,-43.5000
32.209,US,-43.7000
32.496,US,-43.8000
32.784,US,-43.9000
33.069,ST,-43.9000
33.357,ST,-44.0000
33.644,ST,-44.1000
33.930,ST,-44.1000
34.217,ST,-44.0000
34.505,ST,-44.0000
34.791,ST,-44.0000
35.078,ST,-44.0000
35.366,ST,-44.0000
35.651,ST,-43.9000
35.939,ST,-43.9000
36.227,ST,-44.0000
36.514,ST,-44.0000
36.800,ST,-44.0000
37.087,US,-44.4000
37.374,US,-44.7000
37.660,US,-44.9000
37.947,US,-45.1000
38.235,US,-45.4000
38.520,US,-45.7000
38.808,US,-45.9000
39.095,US,-46.0000
39.381,ST,-45.9000
39.669,ST,-45.9000
39.956,US,-45.7000
40.242,US,-45.6000
40.529,ST,-45.6000
40.817,ST,-45.6000
41.103,ST,-45.6000
41.390,ST,-45.7000
41.678,ST,-45.7000
41.963,ST,-45.7000
42.251,ST,-45.7000
42.539,ST,-45.7000
42.824,ST,-45.7000
43.112,ST,-45.7000
43.399,US,-46.4000
43.684,US,-46.6000
43.972,US,-46.7000
44.259,US,-46.9000
44.545,US,-47.0000
44.832,US,-47.1000
45.120,ST,-47.1000
45.408,ST,-47.1000
45.693,ST,-47.0000
45.981,ST,-47.0000
46.268,ST,-47.0000
46.554,ST,-47.1000
46.841,ST,-47.1000
47.129,ST,-47.1000
47.415,ST,-47.1000
47.702,US,-47.4000
47.989,US,-47.5000
48.275,ST,-47.5000
48.562,ST,-47.5000
48.850,ST,-47.5000
49.136,ST,-47.5000
49.423,ST,-47.5000
49.711,ST,-47.6000
49.996,ST,-47.6000
50.284,ST,-47.6000
50.572,ST,-47.6000
50.857,US,-48.1000
51.144,US,-48.2000
51.432,US,-48.3000
51.717,US,-48.5000
52.005,US,-48.8000
52.292,US,-49.0000
52.578,US,-49.1000
52.865,ST,-49.1000
53.153,ST,-49.2000
53.438,US,-49.4000
53.726,US,-49.6000
54.014,ST,-49.6000
54.299,ST,-49.5000
54.587,ST,-49.6000
54.874,ST,-49.5000
55.162,ST,-49.5000
55.447,ST,-49.4000
55.735,ST,-49.3000
56.023,ST,-49.3000
56.308,ST,-49.3000
56.596,ST,-49.3000
56.883,ST,-49.3000
57.169,ST,-49.3000
57.456,ST,-49.3000
57.744,ST,-49.3000
58.030,ST,-49.3000
58.317,US,-49.7000
58.604,US,-49.9000
58.890,US,-50.0000
59.177,US,-50.1000
59.465,US,-50.2000
59.750,ST,-50.3000
60.038,ST,-50.3000
60.325,ST,-50.4000
60.611,ST,-50.5000
60.898,ST,-50.6000
61.186,US,-50.7000
61.472,US,-50.8000
61.759,US,-51.0000
62.047,ST,-51.0000
62.332,ST,-51.0000
62.620,US,-51.2000
62.907,US,-51.4000
63.193,ST,-51.4000
63.480,ST,-51.4000
63.768,ST,-51.5000
64.055,US,-51.6000
64.341,US,-51.7000
64.628,ST,-51.8000
64.916,US,-51.9000
65.202,US,-52.1000
65.489,ST,-52.1000
65.777,ST,-52.2000
66.062,ST,-52.1000
66.350,ST,-52.1000
66.637,ST,-52.1000
66.923,ST,-52.0000
67.211,ST,-52.0000
67.498,ST,-52.0000
67.784,ST,-52.0000
68.071,ST,-52.0000
68.359,ST,-52.0000
68.645,ST,-52.1000
68.932,ST,-52.1000
69.220,ST,-52.1000
69.505,ST,-52.1000
69.792,US,-52.5000
70.080,US,-52.7000
70.365,US,-52.9000
70.653,ST,-52.9000
70.940,ST,-53.0000
71.226,ST,-53.0000
71.514,ST,-53.0000
71.801,ST,-53.0000
72.087,ST,-53.0000
72.374,ST,-53.0000
72.662,ST,-53.1000
72.947,US,-53.5000
73.235,US,-53.7000
73.522,US,-53.9000
73.810,US,-54.0000
74.095,ST,-53.9000
74.383,ST,-53.8000
74.670,US,-53.7000
74.956,US,-53.6000
75.244,ST,-53.6000
75.531,ST,-53.5000
75.817,ST,-53.6000
76.104,US,-53.7000
76.392,ST,-53.8000
76.677,US,-54.3000
76.965,US,-54.5000
77.252,US,-54.7000
77.538,US,-54.8000
77.826,US,-54.6000
78.113,US,-54.3000
78.398,US,-54.1000
78.686,US,-53.8000
78.974,US,-53.5000
79.259,US,-53.2000
79.547,US,-53.1000
79.834,US,-53.0000
80.120,ST,-53.1000
80.407,ST,-53.1000
80.695,ST,-53.0000
80.980,ST,-53.0000
81.268,ST,-52.9000
81.555,US,-52.5000
81.841,US,-52.1000
82.128,US,-51.8000
82.416,US,-51.5000
82.704,US,-51.3000
