t_s,status,mg
0.049,US,11.4000
0.337,US,14.6000
0.622,US,14.9000
0.910,US,14.0000
1.198,US,13.1000
1.483,US,13.3000
1.771,US,15.0000
2.058,US,14.8000
2.344,US,17.8000
2.631,US,16.3000
2.919,US,11.3000
3.204,US,5.4000
3.492,US,10.7000
3.779,US,14.6000
4.065,US,17.7000
4.352,US,15.9000
4.640,US,13.5000
4.926,US,12.8000
5.213,US,13.4000
5.501,US,16.9000
5.786,US,18.4000
6.074,US,18.4000
6.361,US,17.6000
6.649,US,25.9000
6.934,US,27.4000
7.222,US,24.9000
7.509,US,20.6000
7.795,US,18.1000
8.083,US,17.4000
8.370,US,17.1000
8.656,US,17.1000
8.943,US,16.8000
9.231,US,13.7000
9.516,US,12.1000
9.804,US,11.9000
10.092,US,12.2000
10.377,US,17.1000
10.664,US,8.2000
10.952,US,2.6000
11.237,US,6.7000
11.525,US,15.9000
11.812,US,15.3000
12.098,US,13.8000
12.385,US,10.9000
12.673,US,10.9000
12.959,US,11.2000
13.246,US,10.6000
13.534,US,10.0000
13.819,US,13.5000
14.107,US,16.5000
14.395,US,17.7000
14.680,US,17.1000
14.967,US,23.1000
15.255,US,17.7000
15.540,US,8.4000
15.828,US,8.2000
16.115,US,14.1000
16.403,US,16.9000
16.689,US,19.7000
16.976,US,17.1000
17.264,US,13.4000
17.549,US,13.9000
17.837,US,14.3000
18.124,US,14.0000
18.410,US,13.7000
18.698,US,13.2000
18.985,US,12.7000
19.271,US,12.4000
19.558,US,11.9000
19.846,US,11.2000
20.131,US,10.7000
20.419,US,10.6000
20.707,ST,10.5000
20.992,US,8.6000
21.279,US,7.7000
21.567,US,6.8000
21.852,US,6.9000
22.140,US,6.4000
22.427,US,-14.5000
22.713,US,-13.3000
23.000,US,-7.9000
23.288,US,-1.1000
23.574,US,0.7000
23.861,US,5.3000
24.149,US,9.7000
24.434,US,9.2000
24.722,US,7.5000
25.009,US,8.4000
25.295,US,13.7000
25.582,US,8.9000
25.870,US,11.2000
26.157,US,13.2000
26.443,US,13.2000
26.731,US,13.9000
27.018,US,14.5000
27.304,US,15.1000
27.591,US,22.6000
27.879,US,21.4000
28.164,US,18.4000
28.452,US,13.0000
28.739,US,13.5000
29.025,US,14.5000
29.312,US,4.0000
29.600,US,1.3000
29.886,US,14.1000
30.173,US,27.3000
30.461,US,26.8000
30.746,US,21.8000
31.034,US,11.8000
31.321,US,13.9000
31.607,US,10.4000
31.894,US,-0.2000
32.182,US,4.2000
32.467,US,10.0000
32.755,US,13.2000
33.042,US,13.5000
33.328,US,13.1000
33.616,US,12.3000
33.903,US,8.9000
34.189,US,19.7000
34.476,US,26.9000
34.764,US,19.8000
35.049,US,14.3000
35.337,US,15.8000
35.625,US,15.2000
35.912,US,15.4000
36.198,US,15.9000
36.485,US,15.7000
36.773,US,15.6000
37.058,US,20.4000
37.345,US,21.7000
37.633,US,20.9000
37.919,US,19.7000
38.206,US,19.8000
38.494,US,19.7000
38.779,US,10.4000
39.067,US,8.1000
39.354,US,-0.3000
39.640,US,0.9000
39.927,US,1.6000
40.215,US,5.8000
40.500,US,9.5000
40.788,US,18.2000
41.076,US,19.9000
41.361,US,16.2000
41.649,US,3.8000
41.936,US,-7.3000
42.222,US,-12.9000
42.509,US,-7.7000
42.797,US,1.9000
43.082,US,10.6000
43.370,US,15.1000
43.657,US,12.1000
43.943,US,11.5000
44.230,US,12.4000
44.518,US,12.4000
44.804,US,12.8000
45.091,US,13.3000
45.379,US,19.2000
45.666,US,15.2000
45.952,US,8.4000
46.239,US,12.0000
46.527,US,11.7000
46.812,US,13.3000
47.100,US,15.2000
47.387,US,13.9000
47.673,US,13.9000
47.961,US,14.6000
48.248,US,15.1000
48.534,US,15.6000
48.821,US,16.0000
49.109,US,16.4000
49.394,US,12.4000
49.682,US,13.1000
49.969,US,18.6000
50.255,US,19.5000
50.542,US,18.0000
50.830,US,15.5000
51.116,US,12.6000
51.403,US,10.1000
51.691,US,10.0000
51.976,US,9.8000
52.264,US,9.0000
52.551,US,8.7000
52.837,US,8.5000
53.125,US,7.9000
53.412,US,7.8000
53.697,US,12.4000
53.985,US,11.3000
54.272,US,2.9000
54.558,US,-0.8000
54.845,US,1.6000
55.133,US,3.4000
55.421,US,3.3000
55.706,US,4.6000
55.994,US,4.8000
56.281,ST,4.8000
56.567,US,5.2000
56.855,US,5.4000
57.142,US,5.8000
57.428,US,6.4000
57.715,US,6.9000
58.003,US,7.5000
58.288,US,8.0000
58.576,US,8.1000
58.863,US,8.6000
59.148,US,12.1000
59.436,US,10.3000
59.724,US,6.7000
60.009,US,5.8000
60.297,US,7.5000
60.584,US,7.4000
60.870,US,7.3000
61.157,US,2.5000
61.445,US,4.5000
61.730,US,4.9000
62.018,US,-1.1000
62.306,US,-1.2000
62.591,US,0.3000
62.879,US,0.5000
63.166,US,0.7000
63.452,US,1.0000
63.740,US,1.4000
64.027,US,1.8000
64.315,US,2.3000
64.600,US,2.8000
64.888,US,3.2000
65.175,US,3.9000
65.461,US,4.4000
65.748,US,1.7000
66.035,US,1.5000
66.321,US,1.8000
66.609,US,1.9000
66.896,US,2.3000
67.182,US,9.9000
67.469,US,17.4000
67.757,US,16.8000
68.042,US,13.6000
68.330,US,12.6000
68.617,US,12.9000
68.903,US,13.2000
69.191,US,14.0000
69.478,US,13.7000
69.763,US,9.9000
70.051,US,9.6000
70.338,US,15.1000
70.624,US,13.9000
70.912,US,10.1000
71.199,US,6.4000
71.485,US,7.2000
71.772,US,10.0000
72.060,US,8.7000
72.345,US,8.7000
72.633,ST,8.7000
72.921,US,8.6000
73.206,US,8.5000
73.494,ST,8.5000
73.782,ST,8.5000
74.069,ST,8.5000
74.354,US,12.6000
74.642,US,12.3000
74.929,US,12.6000
