t_s,status,mg
0.082,ST,354.2
0.369,ST,354.2
0.655,ST,354.2
0.943,ST,354.2
1.230,ST,354.2
1.516,ST,354.2
1.803,ST,354.099968
2.091,ST,354.099968
2.378,ST,354.099968
2.664,ST,354.099968
2.951,ST,354.099968
3.239,ST,354.099968
3.524,ST,354.099968
3.812,ST,354.099968
4.099,ST,354.099968
4.385,ST,354.099968
4.672,ST,354.099968
4.960,ST,354.099968
5.246,ST,354.099968
5.533,ST,354.099968
5.821,ST,354.099968
6.106,ST,354.099968
6.394,ST,354.2
6.681,ST,354.2
6.967,ST,354.2
7.254,ST,354.2
7.542,ST,354.2
7.827,ST,354.2
8.115,ST,354.2
8.402,ST,354.2
8.688,ST,354.2
8.975,ST,354.2
9.263,ST,354.2
9.549,ST,354.2
9.836,ST,354.2
10.124,ST,354.2
10.409,ST,354.2
10.697,ST,354.099968
10.984,ST,354.099968
11.270,ST,354.099968
11.557,ST,354.099968
11.845,ST,354.099968
12.133,ST,354.099968
12.418,ST,354.099968
12.706,ST,354.2
12.993,ST,354.2
13.279,ST,354.2
13.566,ST,354.2
13.854,ST,354.2
14.139,ST,354.2
14.427,ST,354.2
14.714,ST,354.2
15.000,ST,354.2
15.287,ST,354.2
15.575,ST,354.2
15.861,ST,354.2
16.148,ST,354.2
16.436,ST,354.3
16.721,ST,354.3
17.009,ST,354.3
17.296,ST,354.3
17.582,ST,354.3
17.869,ST,354.3
18.157,ST,354.3
18.442,ST,354.3
18.730,ST,354.3
19.017,ST,354.3
19.303,ST,354.3
19.591,ST,354.3
19.878,ST,354.3
20.164,ST,354.3
20.451,ST,354.3
20.739,ST,354.3
21.024,ST,354.3
21.312,ST,354.3
21.599,ST,354.3
21.887,ST,354.3
22.172,ST,354.3
22.460,ST,354.3
22.748,ST,354.4
23.033,ST,354.4
23.321,ST,354.4
23.608,ST,354.4
23.894,ST,354.4
24.181,ST,354.4
24.469,ST,354.4
24.754,ST,354.5
25.042,ST,354.5
25.329,ST,354.5
25.615,ST,354.5
25.902,ST,354.5
26.190,ST,354.5
26.475,ST,354.5
26.763,ST,354.5
27.051,ST,354.5
27.336,ST,354.5
27.624,ST,354.5
27.911,ST,354.6
28.197,ST,354.6
28.484,ST,354.6
28.772,ST,354.6
29.057,ST,354.6
29.345,ST,354.6
29.633,ST,354.6
29.918,ST,354.6
30.205,ST,354.6
30.493,ST,354.6
30.779,ST,354.6
31.066,ST,354.6
31.354,ST,354.6
31.641,ST,354.5
31.927,ST,354.5
32.214,ST,354.5
32.502,ST,354.5
32.787,ST,354.5
33.075,ST,354.5
33.362,ST,354.5
33.648,ST,354.5
33.935,ST,354.5
34.223,ST,354.5
34.509,ST,354.5
34.796,ST,354.5
35.084,ST,354.5
35.369,ST,354.5
35.657,ST,354.5
35.944,ST,354.5
36.230,ST,354.6
36.517,ST,354.6
36.805,ST,354.6
37.090,ST,354.6
37.378,ST,354.6
37.665,ST,354.6
37.951,ST,354.6
38.239,ST,354.7
38.526,ST,354.7
38.812,ST,354.7
39.099,ST,354.7
39.387,ST,354.7
39.672,ST,354.7
39.960,ST,354.7
40.247,ST,354.7
40.533,ST,354.7
40.820,ST,354.7
41.108,ST,354.7
41.396,ST,354.7
41.681,ST,354.7
41.969,ST,354.7
42.256,ST,354.8
42.542,ST,354.8
42.829,ST,354.8
43.117,ST,354.8
43.402,ST,354.8
43.690,ST,354.8
43.977,ST,354.8
44.263,ST,354.8
44.550,ST,354.8
44.838,ST,354.7
45.124,ST,354.7
45.411,ST,354.7
45.699,ST,354.7
45.984,ST,354.7
46.272,ST,354.7
46.559,ST,354.7
46.845,ST,354.7
47.132,ST,354.7
47.420,ST,354.7
47.705,ST,354.7
47.993,ST,354.7
48.280,ST,354.7
48.566,ST,354.7
48.854,ST,354.7
49.141,ST,354.7
49.427,ST,354.8
49.714,ST,354.8
50.002,ST,354.8
50.287,ST,354.8
50.575,ST,354.8
50.862,ST,354.8
51.148,ST,354.8
51.435,ST,354.8
51.723,ST,354.8
52.010,ST,354.8
52.296,ST,354.8
52.584,ST,354.8
52.871,ST,354.8
53.157,ST,354.8
53.444,ST,354.9
53.732,ST,354.9
54.017,ST,354.9
54.305,ST,354.9
54.592,ST,354.9
54.878,ST,354.9
55.166,ST,354.9
55.453,ST,354.9
55.738,ST,354.9
56.026,ST,354.9
56.313,ST,354.9
56.599,ST,354.9
56.887,ST,354.9
57.174,ST,354.9
57.460,ST,354.9
57.747,ST,354.9
58.035,ST,354.9
58.320,ST,354.9
58.608,ST,354.9
58.896,ST,354.9
59.181,ST,354.9
59.469,ST,354.9
59.756,ST,354.9
60.042,ST,354.9
60.329,ST,354.9
60.617,ST,354.9
60.902,ST,354.9
61.190,ST,354.9
61.477,ST,354.9
61.765,ST,354.9
62.050,ST,354.9
62.338,ST,354.9
62.625,ST,354.9
62.911,ST,354.9
63.198,ST,354.9
63.486,ST,354.9
63.772,ST,354.9
64.059,ST,354.9
64.347,ST,354.9
64.632,ST,354.9
64.920,ST,354.9
65.207,ST,354.9
65.493,ST,354.9
65.781,ST,354.9
66.068,ST,355.0
66.354,ST,355.0
66.641,ST,355.0
