t_s,status,mg
0.084,US,-4506.6
0.372,US,-4506.4
0.657,US,-4506.1996
0.945,US,-4506.1
1.233,US,-4506.0
1.518,US,-4505.9
1.806,US,-4505.8
2.093,US,-4505.7
2.379,US,-4505.6
2.666,ST,-4505.6
2.954,ST,-4505.5
3.239,US,-4505.4004
3.527,US,-4505.3
3.814,US,-4505.1996
4.100,US,-4505.0996
4.387,ST,-4505.0996
4.675,ST,-4505.0
4.961,ST,-4504.9
5.248,ST,-4504.9
5.536,ST,-4504.8
5.821,ST,-4504.8
6.109,ST,-4504.8
6.396,ST,-4504.8
6.682,ST,-4504.8
6.970,ST,-4504.8
7.257,ST,-4504.8
7.545,ST,-4504.8
7.830,ST,-4504.8
8.118,ST,-4504.8
8.406,ST,-4504.8
8.691,ST,-4504.8
8.979,ST,-4504.8
9.266,US,-4505.4004
9.551,US,-4505.8
9.839,US,-4506.3
10.126,US,-4506.8004
10.412,US,-4507.4
10.699,US,-4507.9004
10.987,US,-4508.4
11.272,US,-4508.6996
11.560,US,-4509.0
11.847,US,-4509.1
12.133,US,-4509.2
12.421,ST,-4509.2
12.708,ST,-4509.2
12.994,ST,-4509.2
13.281,ST,-4509.2
13.569,ST,-4509.3004
13.854,ST,-4509.3004
14.142,ST,-4509.4
14.430,US,-4509.8
14.715,US,-4509.9
15.002,US,-4510.1
15.290,US,-4510.3004
15.575,US,-4510.4
15.863,US,-4510.6
16.151,US,-4510.7
16.436,US,-4510.8
16.724,US,-4511.0
17.011,US,-4511.2
17.299,US,-4511.5
17.584,US,-4511.8
17.872,US,-4512.1
18.159,US,-4512.5
18.445,US,-4512.9
18.732,US,-4513.1996
19.020,US,-4513.5
19.306,US,-4513.6
19.593,US,-4513.8004
19.881,ST,-4513.8004
20.166,ST,-4513.9
20.454,ST,-4513.9
20.741,ST,-4514.0
21.027,ST,-4514.1
21.314,US,-4514.2
21.602,US,-4514.3
21.887,US,-4514.4
22.175,ST,-4514.4
22.462,ST,-4514.4
22.748,ST,-4514.5
23.036,ST,-4514.5
23.323,ST,-4514.5
23.609,ST,-4514.5
23.896,ST,-4514.5
24.184,ST,-4514.5
24.469,US,-4514.9004
24.757,US,-4515.1
25.044,US,-4515.5
25.330,US,-4515.8
25.618,US,-4516.2
25.905,US,-4516.5
26.192,US,-4516.6996
26.478,US,-4516.9
