t_s,status,mg
0.060,ST,164.9000
0.348,ST,164.9000
0.635,ST,164.9000
0.921,ST,164.9000
1.209,ST,164.9000
1.496,ST,164.8000
1.782,ST,164.8000
2.069,ST,164.8000
2.357,ST,164.7000
2.642,ST,164.7000
2.930,ST,164.7000
3.217,ST,164.7000
3.503,ST,164.6000
3.791,ST,164.6000
4.078,ST,164.6000
4.364,ST,164.6000
4.651,ST,164.6000
4.939,ST,164.6000
5.224,ST,164.5000
5.512,ST,164.5000
5.799,ST,164.5000
6.085,ST,164.5000
6.372,ST,164.5000
6.660,ST,164.5000
6.945,ST,164.5000
7.233,ST,164.4000
7.521,ST,164.4000
7.808,ST,164.4000
8.094,ST,164.4000
8.381,ST,164.4000
8.669,ST,164.4000
8.954,ST,164.4000
9.242,ST,164.4000
9.529,ST,164.4000
9.815,ST,164.4000
10.102,ST,164.4000
10.390,ST,164.4000
10.675,ST,164.5000
10.963,ST,164.5000
11.250,ST,164.5000
11.536,ST,164.5000
11.824,ST,164.5000
12.111,ST,164.5000
12.397,ST,164.6000
12.684,ST,164.6000
12.972,ST,164.6000
13.257,ST,164.5000
13.545,ST,164.5000
13.832,ST,164.5000
14.118,ST,164.5000
14.406,ST,164.5000
14.693,ST,164.5000
14.978,ST,164.5000
15.266,ST,164.5000
15.554,ST,164.5000
15.839,ST,164.6000
16.127,ST,164.6000
16.414,ST,164.6000
16.702,ST,164.6000
16.987,ST,164.6000
17.275,ST,164.5000
17.562,ST,164.5000
17.848,ST,164.6000
18.136,ST,164.6000
18.423,ST,164.6000
18.709,ST,164.6000
18.996,ST,164.6000
19.284,ST,164.6000
19.569,ST,164.7000
19.857,ST,164.7000
20.144,ST,164.7000
20.430,ST,164.7000
20.717,ST,164.7000
21.005,ST,164.6000
21.290,ST,164.6000
21.578,ST,164.6000
21.865,ST,164.6000
22.151,ST,164.6000
22.439,ST,164.7000
22.726,ST,164.7000
23.012,ST,164.7000
23.299,ST,164.6000
23.587,ST,164.6000
23.872,ST,164.6000
24.160,ST,164.6000
24.447,ST,164.6000
24.733,ST,164.5000
25.021,ST,164.5000
25.308,ST,164.5000
25.596,ST,164.5000
25.881,ST,164.5000
26.169,ST,164.5000
26.456,ST,164.5000
26.742,ST,164.5000
27.029,ST,164.5000
27.317,ST,164.5000
27.602,ST,164.5000
27.890,ST,164.5000
28.177,ST,164.5000
28.463,ST,164.5000
28.750,ST,164.5000
29.038,ST,164.5000
29.324,ST,164.5000
29.611,ST,164.5000
29.899,ST,164.5000
30.184,ST,164.5000
30.472,ST,164.4000
30.759,ST,164.4000
31.045,ST,164.4000
31.332,ST,164.4000
31.620,ST,164.4000
31.905,ST,164.3000
32.193,ST,164.3000
32.480,ST,164.3000
32.766,ST,164.3000
33.053,ST,164.3000
33.341,ST,164.3000
33.627,ST,164.3000
33.914,ST,164.3000
34.202,ST,164.3000
34.487,ST,164.3000
34.775,ST,164.3000
35.062,ST,164.3000
35.350,ST,164.3000
35.635,ST,164.3000
35.923,ST,164.3000
36.211,ST,164.4000
