t_s,status,mg
0.104,US,6.1
0.390,ST,6.1
0.678,US,5.7999996
0.965,US,5.5
1.251,US,5.0
1.538,US,4.5
1.826,US,4.4
2.111,ST,4.3
2.399,ST,4.2
2.686,US,3.8999998
2.972,US,3.5
3.259,US,3.3
3.547,US,3.1000002
3.833,US,3.0
4.120,US,2.8
4.408,ST,2.8
4.695,US,3.1000002
4.981,US,3.4
5.268,US,3.8
5.556,US,4.3
5.841,US,4.9
6.129,US,5.4
6.416,US,5.7999996
6.702,US,6.3999996
6.989,US,6.7
7.277,US,7.0
7.563,ST,6.9
7.850,US,6.6
8.138,US,6.6
8.423,US,6.3
8.711,US,5.7999996
8.998,US,5.2999996
9.284,US,5.1000004
9.571,ST,5.1000004
9.859,ST,5.0
10.145,US,4.7
10.432,US,4.5
10.719,US,4.4
11.005,ST,4.4
11.293,ST,4.4
11.580,ST,4.4
11.866,ST,4.4
12.153,ST,4.5
12.441,ST,4.5
12.726,ST,4.5
13.014,ST,4.5
13.302,ST,4.5
13.589,ST,4.5
13.875,ST,4.5
14.162,ST,4.5
14.450,US,5.1000004
14.736,US,5.6
15.023,US,6.1
15.310,US,6.5
15.596,US,6.9
15.883,ST,6.8
16.171,US,6.7
16.456,ST,6.6
16.744,US,6.3999996
17.031,US,6.3
17.317,US,6.1
17.604,US,6.1
17.892,ST,6.1
18.178,ST,6.0
18.465,US,5.7000004
18.753,US,5.6
19.038,ST,5.5
19.326,ST,5.6
19.613,US,5.7000004
19.899,US,5.7999996
20.186,US,5.9
20.474,US,6.3
20.759,US,6.6
21.047,US,6.7
21.334,US,6.9
21.622,US,7.2
21.908,US,7.4
22.195,US,7.6
22.483,US,7.7999996
22.770,US,8.0
23.056,ST,8.0
23.343,US,7.7999996
23.629,US,7.4
23.916,US,6.8
24.204,US,6.2000004
24.490,US,5.5
24.777,US,4.9
25.065,US,4.2
25.350,US,3.8
25.638,US,3.6
25.925,ST,3.6
26.211,ST,3.5
26.498,US,3.7
26.786,US,4.1
27.071,US,4.5
27.359,US,4.8
27.646,US,5.0
27.932,US,5.5
28.219,US,6.0
28.507,US,6.5
28.793,US,6.7
29.080,US,7.0
29.368,US,7.4
29.653,US,7.5
29.941,US,7.2
30.228,US,6.8
30.516,US,6.5
30.801,US,6.2000004
31.089,US,5.9
31.376,US,5.5
31.662,US,5.2999996
31.949,US,5.2
32.237,US,5.0
32.522,US,4.7
32.810,US,4.6
33.098,ST,4.6
33.383,US,4.8
33.671,US,4.9
33.958,ST,5.0
34.244,US,5.2
34.531,US,5.2999996
34.819,US,5.7000004
35.105,US,6.1
35.392,US,6.3999996
35.680,US,6.9
35.965,US,7.6
36.252,US,8.1
36.540,US,8.4
36.826,US,8.5
37.113,ST,8.5
37.401,US,8.3
37.686,US,7.8999996
37.974,US,7.4
38.261,US,6.9
38.549,US,6.5
38.834,US,6.5
39.122,US,6.8
39.409,US,7.1
39.695,US,7.4
39.983,US,7.7999996
40.270,US,8.1
40.556,US,8.1
40.843,US,7.8999996
41.131,US,7.7
41.416,US,7.5
41.704,US,7.4
41.991,US,7.3
42.277,ST,7.3
42.564,US,7.1
42.852,US,6.9
43.137,US,6.5
43.425,US,6.1
43.712,US,5.7999996
43.998,US,5.5
44.286,US,5.4
44.573,ST,5.2999996
44.859,ST,5.2999996
45.146,US,5.5
45.434,US,5.7000004
45.720,ST,5.7000004
46.007,ST,5.7000004
46.295,ST,5.7999996
46.581,US,6.0
46.868,US,6.1
47.155,ST,6.1
47.443,ST,6.1
47.728,US,6.3999996
48.016,US,6.8
48.303,US,7.0
48.589,US,7.1
48.876,US,7.4
49.164,US,7.7
49.449,US,7.7
49.737,ST,7.6
50.024,ST,7.7
50.310,ST,7.7999996
50.597,US,7.8999996
50.885,ST,8.0
51.171,ST,8.0
51.458,ST,8.0
51.746,ST,8.0
52.031,ST,7.8999996
52.319,ST,7.8999996
52.606,US,7.5
52.892,US,7.4
53.179,US,7.7
53.467,US,7.7999996
53.753,ST,7.7999996
54.040,ST,7.8999996
54.328,ST,7.8999996
54.615,ST,7.8999996
54.902,US,7.7
55.188,US,7.6
55.474,US,7.3
55.761,US,7.2
56.049,ST,7.3
56.336,ST,7.3
56.622,ST,7.2
56.909,US,7.0
57.197,US,6.9
57.483,ST,6.9
57.770,ST,6.8
58.057,US,6.6
58.343,US,6.5
58.630,ST,6.5
58.918,ST,6.6
59.204,ST,6.6
59.491,ST,6.6
59.779,ST,6.6
60.064,ST,6.7
60.352,US,7.2
60.639,US,7.3
60.925,ST,7.3
61.212,ST,7.4
61.500,ST,7.4
61.785,US,7.2
62.073,US,7.1
62.361,US,7.0
62.646,US,6.8
62.934,ST,6.9
63.221,US,7.2
63.507,US,7.7999996
63.794,US,8.2
64.082,US,8.4
64.369,US,8.6
64.655,US,8.9
64.942,US,9.1
65.230,ST,9.1
65.515,US,8.9
65.803,US,8.8
66.091,US,9.2
66.376,US,9.6
66.664,US,9.8
66.951,US,9.9
67.237,ST,10.0
67.524,ST,10.0
67.812,ST,10.099999
68.097,US,9.9
68.385,US,9.8
68.672,ST,9.700001
68.958,ST,9.700001
69.246,ST,9.8
69.533,US,9.9
69.819,ST,9.9
70.106,US,10.5
70.394,US,10.700001
70.679,US,10.900001
70.967,ST,10.900001
71.254,ST,10.900001
71.540,US,11.099999
71.827,US,11.2
72.115,US,11.3
72.401,US,11.400001
72.688,US,11.7
72.975,US,11.900001
73.263,US,12.2
73.549,US,12.2
73.836,US,12.0
74.124,US,11.7
74.409,US,11.5
74.697,US,10.900001
74.984,US,10.3
75.270,US,10.0
75.557,US,9.8
75.845,ST,9.8
76.130,ST,9.8
76.418,ST,9.8
76.706,ST,9.9
76.991,US,10.099999
77.279,US,10.200001
77.566,US,10.599999
77.852,US,10.900001
78.139,US,11.2
78.427,US,11.400001
78.712,ST,11.400001
79.000,ST,11.400001
79.287,ST,11.400001
79.573,ST,11.400001
79.860,ST,11.400001
80.148,ST,11.400001
80.434,ST,11.5
80.721,US,12.1
81.009,US,12.400001
81.294,US,12.6
81.582,US,12.7
81.869,US,12.900001
82.157,US,13.3
82.442,US,13.6
82.730,US,13.7
83.017,US,13.8
83.303,US,14.0
83.591,US,14.3
83.878,US,14.5
84.163,US,14.6
84.451,US,14.4
84.739,US,14.2
85.024,ST,14.2
85.312,ST,14.2
85.599,ST,14.1
85.885,US,14.0
86.172,ST,13.9
86.460,ST,13.9
86.745,ST,13.8
87.033,US,13.6
87.321,US,13.4
87.606,US,12.900001
87.893,US,12.6
88.181,US,12.400001
88.467,US,12.2
88.754,US,12.0
89.042,US,11.900001
89.327,ST,11.8
89.615,US,11.599999
89.902,ST,11.599999
90.190,ST,11.599999
90.475,ST,11.7
90.763,ST,11.7
91.051,ST,11.8
91.336,US,12.2
91.624,US,12.400001
91.911,US,12.6
92.197,US,12.7
92.484,US,12.900001
92.772,US,13.0
93.057,ST,12.900001
93.345,ST,12.900001
93.632,ST,12.799999
93.918,US,12.6
94.205,US,12.299999
94.493,US,12.1
94.779,US,11.8
95.066,US,11.599999
95.353,US,11.3
95.639,US,11.2
95.927,US,11.400001
96.214,ST,11.400001
96.500,ST,11.400001
96.787,ST,11.400001
97.075,ST,11.400001
97.360,US,12.0
97.648,US,12.299999
97.936,US,12.5
98.221,US,12.900001
98.509,US,13.4
98.796,US,13.9
99.084,US,14.2
99.369,US,14.2
99.657,ST,14.1
99.944,ST,14.0
100.230,US,13.7
100.518,US,13.3
100.805,US,12.900001
101.090,US,12.6
101.378,US,12.299999
101.665,US,12.1
101.951,ST,12.1
102.238,ST,12.2
102.526,ST,12.299999
102.812,ST,12.299999
103.099,ST,12.299999
103.387,ST,12.400001
103.672,US,12.7
103.960,US,13.0
104.247,US,13.3
104.533,US,13.6
104.820,US,14.1
105.108,US,14.5
105.393,US,14.6
105.681,US,14.3
105.968,US,13.9
106.254,US,13.6
106.542,US,13.4
106.829,US,13.3
107.115,US,13.1
107.402,US,13.3
107.690,US,13.8
107.977,US,14.2
108.263,US,14.4
108.550,US,14.5
108.838,US,14.8
109.123,US,15.2
109.411,US,15.3
109.699,US,15.599999
109.984,US,15.900001
110.272,US,16.1
110.559,US,16.300002
110.845,US,16.6
111.132,US,16.8
111.420,ST,16.8
111.705,ST,16.699998
111.993,US,16.5
112.280,US,16.4
112.566,US,15.900001
112.853,US,15.3
113.141,US,14.6
113.427,US,14.2
113.714,US,13.9
114.002,US,13.5
114.287,US,13.4
114.575,ST,13.4
114.862,ST,13.5
115.148,US,13.6
115.435,US,13.8
115.723,US,14.1
116.010,US,14.3
116.296,US,14.5
116.583,US,14.7
116.871,US,15.0
117.156,US,15.3
117.444,US,15.4
117.732,ST,15.4
118.017,ST,15.4
118.305,ST,15.3
118.592,US,15.2
118.878,US,15.1
119.165,US,14.7
119.453,ST,14.7
119.738,ST,14.6
120.026,US,14.4
120.314,US,14.3
120.599,ST,14.3
120.887,US,14.5
121.174,ST,14.5
121.460,US,14.2
121.747,US,14.2
122.035,ST,14.2
122.320,ST,14.3
122.608,ST,14.3
122.896,ST,14.3
123.181,US,14.7
123.468,US,15.2
123.756,US,15.4
124.042,US,15.7
124.329,ST,15.599999
124.617,US,15.4
124.904,US,15.2
125.190,US,14.9
125.477,US,14.4
125.765,US,14.2
126.050,US,13.9
126.338,ST,14.0
126.625,US,14.4
126.911,US,14.5
127.198,US,14.8
127.486,US,15.4
127.771,US,15.799999
128.059,US,16.2
128.347,US,16.4
128.632,US,16.6
128.920,US,17.0
129.207,US,17.0
129.493,ST,17.1
129.780,ST,17.1
130.068,US,16.8
130.353,US,16.4
130.641,US,15.7
130.928,US,15.2
131.214,US,14.4
131.502,US,13.7
131.789,US,13.2
132.074,US,12.900001
132.362,US,12.7
132.650,US,12.5
132.935,US,12.299999
133.223,ST,12.400001
133.510,ST,12.400001
133.798,US,12.6
134.083,US,12.799999
134.371,US,13.3
134.658,US,13.5
134.944,US,13.7
135.232,US,13.9
135.519,US,14.1
135.805,ST,14.1
136.092,ST,14.0
136.380,ST,14.1
136.665,ST,14.0
136.953,ST,14.0
137.240,US,13.5
137.526,US,13.1
137.813,US,12.799999
138.101,US,12.5
138.386,US,12.2
138.674,US,12.1
138.961,ST,12.1
139.247,US,12.6
139.535,US,13.0
139.822,US,13.4
140.108,US,14.0
140.395,US,14.5
140.683,US,14.9
140.968,US,15.2
141.256,US,15.3
141.543,US,15.0
141.830,US,10.0
142.116,US,10.599999
142.404,US,10.8
142.691,US,11.099999
142.977,US,11.400001
143.264,US,11.5
143.552,ST,11.599999
143.838,ST,11.7
144.125,US,11.8
144.413,US,11.900001
144.698,ST,11.900001
144.986,US,11.7
145.273,US,11.7
145.559,ST,11.7
145.846,US,14.3
146.134,US,12.6
146.419,US,11.099999
146.707,US,11.3
146.994,US,11.7
147.280,US,12.1
147.567,US,12.6
147.855,US,13.0
148.141,US,13.2
148.428,US,13.4
148.716,US,13.6
149.001,US,13.8
149.289,US,14.1
149.576,US,14.3
149.862,US,14.4
150.150,US,14.7
150.437,US,15.0
150.725,US,15.4
151.010,US,15.599999
151.298,US,15.4
151.585,US,15.1
151.871,US,14.8
152.158,US,14.8
152.446,ST,14.7
152.731,ST,14.7
153.019,ST,14.8
153.306,US,15.1
153.592,US,15.4
153.879,US,15.2
154.167,US,14.9
154.453,US,14.8
154.740,ST,14.8
155.028,ST,14.7
155.313,ST,14.7
155.601,US,14.9
155.888,US,15.5
156.174,US,15.900001
156.461,US,15.900001
156.749,ST,15.799999
157.035,US,15.599999
157.322,US,15.3
157.610,US,15.1
157.895,US,14.8
158.183,US,14.8
158.470,ST,14.9
158.756,US,15.1
159.043,US,15.4
159.331,US,16.0
159.618,US,16.4
159.904,US,16.8
160.191,US,17.300002
160.479,US,17.6
160.764,US,17.9
161.052,ST,17.8
161.340,US,17.300002
161.625,US,16.9
161.913,US,16.2
162.200,US,15.4
162.486,US,14.9
162.773,US,14.6
163.061,US,14.5
163.346,US,14.4
163.634,US,14.3
163.921,ST,14.4
164.207,US,14.5
164.494,ST,14.4
164.782,US,14.1
165.068,US,14.1
165.355,US,14.2
165.643,ST,14.2
165.928,US,13.9
166.216,US,13.8
