t_s,status,mg
0.115,ST,-1.2
0.403,ST,-1.1
0.690,ST,-1.1
0.976,ST,-1.1
1.263,ST,-1.1
1.551,ST,-1.1
1.837,ST,-1.1
2.124,ST,-1.2
2.411,US,-1.5
2.697,US,-1.5
2.984,ST,-1.5
3.272,ST,-1.4
3.558,ST,-1.4
3.845,ST,-1.4
4.133,ST,-1.4
4.418,ST,-1.5
4.706,ST,-1.5
4.993,US,-1.9
5.279,US,-2.1
5.566,US,-2.2
5.854,US,-2.4
6.139,US,-2.5
6.427,US,-2.6
6.714,ST,-2.6
7.000,ST,-2.5
7.287,ST,-2.5
7.575,ST,-2.5
7.863,ST,-2.5
8.148,ST,-2.5
8.436,ST,-2.5
8.723,ST,-2.5
9.009,ST,-2.5
9.297,ST,-2.5
9.584,ST,-2.5
9.870,ST,-2.5
10.157,ST,-2.5
10.445,ST,-2.6
10.731,ST,-2.6
11.018,ST,-2.6
11.306,ST,-2.6
11.591,ST,-2.6
11.879,ST,-2.6
12.166,ST,-2.6
12.452,ST,-2.7
12.740,ST,-2.7
13.027,ST,-2.7
13.313,ST,-2.7
13.600,ST,-2.7
13.888,ST,-2.8
14.173,ST,-2.8
14.461,ST,-2.8
14.748,ST,-2.8
15.034,ST,-2.8
15.321,ST,-2.8
15.609,ST,-2.8
15.897,ST,-2.8
16.182,ST,-2.8
16.470,ST,-2.8
16.756,US,-3.1000002
17.042,ST,-3.1000002
17.329,ST,-3.1000002
17.617,ST,-3.1000002
17.903,ST,-3.1000002
18.190,ST,-3.1000002
18.478,ST,-3.1000002
18.764,ST,-3.1000002
19.051,ST,-3.1999998
19.338,US,-3.7
19.629,US,-3.8
19.912,US,-3.8999998
20.199,US,-4.0
20.484,US,-4.1
20.772,ST,-4.1
21.059,ST,-4.2
21.345,ST,-4.3
21.632,ST,-4.4
21.920,ST,-4.5
22.205,ST,-4.6
22.493,US,-4.8
22.780,US,-4.9
23.066,US,-5.0
23.353,US,-5.1000004
23.641,ST,-5.1000004
23.929,ST,-5.2
24.214,ST,-5.2
24.502,ST,-5.2
24.789,ST,-5.2999996
25.075,ST,-5.2999996
25.362,ST,-5.4
25.650,ST,-5.4
25.935,US,-5.7000004
26.223,ST,-5.7000004
26.511,ST,-5.7000004
26.797,ST,-5.7000004
27.084,ST,-5.7999996
27.371,ST,-5.7999996
27.657,ST,-5.7000004
27.945,ST,-5.7000004
28.232,ST,-5.7000004
28.518,US,-5.1000004
28.805,US,-4.9
29.092,US,-4.7
29.378,US,-4.5
29.665,US,-4.4
29.953,US,-4.2
30.238,US,-4.1
30.526,ST,-4.1
30.814,ST,-4.0
31.099,ST,-4.0
31.387,ST,-4.0
31.674,ST,-4.0
31.962,ST,-4.0
32.247,ST,-4.0
32.535,ST,-4.0
32.823,ST,-4.1
33.108,ST,-4.1
33.396,ST,-4.1
33.683,ST,-4.1
33.969,ST,-4.2
34.257,ST,-4.2
34.544,ST,-4.2
34.830,ST,-4.3
35.117,ST,-4.3
35.405,ST,-4.3
35.691,ST,-4.3
35.978,ST,-4.4
36.266,ST,-4.4
36.551,ST,-4.4
36.839,ST,-4.5
37.126,ST,-4.5
37.412,ST,-4.6
37.700,ST,-4.6
37.987,ST,-4.7
38.272,ST,-4.7
38.560,ST,-4.7
38.848,ST,-4.8
39.133,ST,-4.8
39.420,US,-5.2999996
39.707,US,-5.4
39.995,ST,-5.4
40.280,ST,-5.4
40.568,ST,-5.2999996
40.855,ST,-5.2999996
41.141,ST,-5.2
41.429,ST,-5.1000004
41.716,US,-4.8
42.002,US,-4.7
42.289,US,-4.6
42.577,ST,-4.6
42.862,ST,-4.5
43.150,ST,-4.5
43.437,ST,-4.5
43.723,ST,-4.5
44.010,ST,-4.5
44.298,ST,-4.5
44.584,ST,-4.6
44.871,ST,-4.6
45.158,US,-4.9
45.444,US,-5.0
45.732,ST,-5.0
46.019,ST,-5.0
46.305,ST,-5.0
46.592,ST,-5.0
46.880,ST,-5.0
47.165,ST,-5.0
47.453,ST,-5.0
47.741,ST,-5.0
48.028,ST,-5.0
48.314,ST,-5.0
48.601,ST,-5.0
48.889,ST,-5.0
49.175,ST,-5.0
49.462,ST,-5.1000004
49.750,ST,-5.1000004
50.036,ST,-5.1000004
50.323,ST,-5.1000004
50.611,ST,-5.1000004
50.897,ST,-5.1000004
51.184,ST,-5.1000004
51.470,US,-4.8
51.756,US,-4.7
