t_s,status,mg
0.065,ST,42.800004
0.352,ST,42.800004
0.640,ST,42.800004
0.926,ST,42.800004
1.213,ST,42.800004
1.501,ST,42.800004
1.787,ST,42.800004
2.074,ST,42.800004
2.361,ST,42.800004
2.647,ST,42.800004
2.934,ST,42.800004
3.222,ST,42.800004
3.508,ST,42.800004
3.795,ST,42.9
4.082,ST,42.9
4.368,ST,42.9
4.655,ST,42.9
4.943,ST,42.9
5.228,ST,42.9
5.516,ST,43.0
5.804,ST,43.0
6.089,ST,43.0
6.377,ST,43.0
6.664,ST,43.0
6.950,ST,43.0
7.237,ST,43.0
7.525,ST,43.0
7.811,ST,42.9
8.098,ST,42.9
8.386,ST,42.9
8.673,ST,42.9
8.958,ST,42.9
9.246,ST,42.800004
9.534,ST,42.800004
9.820,ST,42.800004
10.107,ST,42.7
10.394,ST,42.7
10.680,ST,42.6
10.967,ST,42.6
11.255,ST,42.6
11.540,ST,42.6
11.828,ST,42.5
12.116,ST,42.5
12.401,ST,42.5
12.689,ST,42.5
12.976,ST,42.5
13.262,ST,42.5
13.549,ST,42.5
13.837,ST,42.399996
14.123,ST,42.399996
14.410,ST,42.399996
14.697,ST,42.399996
14.983,ST,42.399996
15.270,ST,42.399996
15.558,ST,42.399996
15.844,ST,42.399996
16.131,ST,42.399996
16.419,ST,42.399996
16.705,ST,42.399996
16.992,ST,42.399996
17.279,ST,42.399996
17.565,ST,42.399996
17.852,ST,42.3
18.140,ST,42.3
18.425,ST,42.3
18.713,ST,42.3
19.001,ST,42.3
19.286,ST,42.3
19.574,ST,42.2
19.862,ST,42.2
20.147,ST,42.2
20.434,ST,42.100004
20.722,ST,42.100004
21.008,ST,42.100004
21.295,ST,42.100004
21.582,ST,42.0
21.868,ST,42.0
22.156,ST,42.0
22.443,ST,41.9
22.729,ST,41.9
23.016,ST,41.9
23.304,ST,41.9
23.589,ST,41.9
23.877,ST,41.9
24.164,ST,41.9
24.452,ST,41.9
24.738,ST,41.9
25.025,ST,41.9
25.313,ST,42.0
25.598,ST,42.0
25.886,ST,42.0
26.173,ST,42.0
26.459,ST,42.0
26.746,ST,42.0
27.034,ST,42.0
27.319,ST,42.0
27.607,ST,41.9
27.894,ST,41.9
28.180,ST,41.9
28.468,ST,41.9
28.755,ST,41.9
29.041,ST,41.8
29.328,ST,41.8
29.616,ST,41.8
29.901,ST,41.7
30.189,ST,41.7
30.476,ST,41.7
30.762,ST,41.7
31.050,ST,41.6
31.337,ST,41.6
31.623,ST,41.6
31.910,ST,41.6
32.198,ST,41.6
32.483,ST,41.6
32.771,ST,41.6
33.058,ST,41.6
33.344,ST,41.6
33.631,ST,41.6
33.919,ST,41.6
34.204,ST,41.6
34.492,ST,41.6
34.780,ST,41.6
35.065,ST,41.6
35.353,ST,41.6
35.640,ST,41.6
35.926,ST,41.6
36.213,ST,41.6
36.501,ST,41.6
36.786,ST,41.5
37.074,ST,41.5
37.361,ST,41.5
37.647,ST,41.5
37.934,ST,41.4
38.222,ST,41.4
38.508,ST,41.4
38.795,ST,41.4
39.083,ST,41.3
39.368,ST,41.3
39.656,ST,41.3
39.944,ST,41.3
40.231,ST,41.2
40.516,ST,41.2
40.804,ST,41.2
41.092,ST,41.2
41.377,ST,41.2
41.665,ST,41.2
41.952,ST,41.2
42.238,ST,41.2
42.525,ST,41.2
42.813,ST,41.2
43.098,ST,41.2
43.386,ST,41.2
43.673,ST,41.2
43.959,ST,41.2
44.246,ST,41.3
44.534,ST,41.3
44.820,ST,41.3
45.107,ST,41.3
45.395,ST,41.3
45.680,ST,41.3
45.968,ST,41.4
46.255,ST,41.4
46.541,ST,41.4
46.828,ST,41.4
47.116,ST,41.4
47.401,ST,41.4
47.689,ST,41.4
47.977,ST,41.4
48.262,ST,41.3
48.550,ST,41.3
48.837,ST,41.3
49.123,ST,41.2
49.410,ST,41.2
49.698,ST,41.2
49.983,ST,41.2
50.271,ST,41.1
50.558,ST,41.1
50.844,ST,41.1
51.132,ST,41.1
51.419,ST,41.1
51.705,ST,41.1
51.992,ST,41.0
52.280,ST,41.0
52.565,ST,41.0
52.853,ST,41.0
53.140,ST,41.0
53.426,ST,41.0
53.713,ST,41.0
54.001,ST,41.0
54.287,ST,40.899996
54.574,ST,40.899996
54.862,ST,40.899996
55.148,ST,40.899996
55.435,ST,40.899996
55.722,ST,40.899996
56.010,ST,40.899996
56.296,ST,40.800004
56.583,ST,40.800004
56.870,ST,40.800004
57.156,ST,40.800004
57.443,ST,40.800004
57.731,ST,40.800004
58.017,ST,40.800004
58.304,ST,40.800004
58.592,ST,40.800004
58.878,ST,40.800004
59.165,ST,40.800004
59.452,ST,40.800004
59.738,ST,40.800004
60.025,ST,40.800004
60.313,ST,40.800004
60.599,ST,40.800004
60.886,ST,40.800004
61.174,ST,40.800004
61.460,ST,40.800004
61.747,ST,40.800004
62.034,ST,40.7
62.320,ST,40.7
62.607,ST,40.7
62.895,ST,40.7
63.180,ST,40.7
63.468,ST,40.7
63.756,ST,40.7
64.041,ST,40.7
64.329,ST,40.7
64.616,ST,40.7
64.902,ST,40.7
65.189,ST,40.7
65.477,ST,40.7
65.762,ST,40.7
66.050,ST,40.7
66.337,ST,40.7
66.623,ST,40.7
66.910,ST,40.7
67.198,ST,40.7
67.483,ST,40.7
67.771,ST,40.7
68.059,ST,40.7
68.344,ST,40.600004
68.632,ST,40.600004
68.919,ST,40.600004
69.205,ST,40.600004
69.492,ST,40.600004
69.780,ST,40.600004
70.066,ST,40.600004
70.353,ST,40.600004
70.641,ST,40.600004
70.927,ST,40.7
71.214,ST,40.7
71.501,ST,40.7
71.789,ST,40.7
72.074,ST,40.7
72.362,ST,40.7
72.649,ST,40.7
72.935,ST,40.7
73.222,ST,40.7
73.510,ST,40.7
73.795,ST,40.600004
74.083,ST,40.600004
74.371,ST,40.600004
74.657,ST,40.600004
74.944,ST,40.600004
75.231,ST,40.5
