t_s,status,mg
0.072,ST,-12.6
0.360,ST,-12.6
0.648,ST,-12.7
0.933,ST,-12.7
1.221,ST,-12.7
1.508,ST,-12.7
1.794,ST,-12.7
2.081,ST,-12.7
2.369,ST,-12.799999
2.654,US,-13.2
2.941,US,-13.4
3.229,US,-13.5
3.514,US,-13.6
3.802,US,-13.7
4.089,US,-13.8
4.375,ST,-13.8
4.662,ST,-13.8
4.950,ST,-13.8
5.235,ST,-13.9
5.523,ST,-13.9
5.810,ST,-13.9
6.096,ST,-13.9
6.384,ST,-13.9
6.671,ST,-14.0
6.959,ST,-14.0
7.244,ST,-14.0
7.532,ST,-14.1
7.820,ST,-14.1
8.105,ST,-14.1
8.393,ST,-14.1
8.680,ST,-14.1
8.966,ST,-14.1
9.254,ST,-14.2
9.541,ST,-14.2
9.827,ST,-14.2
10.114,ST,-14.2
10.402,ST,-14.2
10.687,ST,-14.2
10.975,ST,-14.2
11.261,US,-13.8
11.547,US,-13.7
11.835,US,-13.6
12.122,US,-13.4
12.408,US,-13.3
12.695,US,-13.1
12.983,US,-13.0
13.268,US,-12.900001
13.556,ST,-12.900001
13.843,ST,-12.799999
14.131,US,-12.7
14.417,ST,-12.7
14.704,ST,-12.6
14.991,US,-12.5
15.277,US,-12.400001
15.565,US,-12.299999
15.852,ST,-12.299999
16.138,ST,-12.2
16.425,ST,-12.2
16.713,ST,-12.2
16.998,ST,-12.2
17.286,ST,-12.2
17.574,ST,-12.2
17.859,ST,-12.2
18.147,ST,-12.2
18.434,ST,-12.2
18.720,ST,-12.2
19.007,ST,-12.2
19.295,ST,-12.2
19.581,ST,-12.2
19.869,ST,-12.2
20.156,ST,-12.2
20.441,ST,-12.2
20.729,ST,-12.2
21.017,ST,-12.299999
21.304,ST,-12.299999
21.590,ST,-12.299999
21.877,ST,-12.299999
22.165,ST,-12.299999
22.450,ST,-12.400001
22.738,ST,-12.400001
23.026,ST,-12.400001
23.311,ST,-12.5
23.599,ST,-12.5
23.886,ST,-12.5
24.172,ST,-12.5
24.459,ST,-12.5
24.747,ST,-12.6
25.032,ST,-12.6
25.320,ST,-12.6
25.607,ST,-12.6
25.893,ST,-12.6
26.180,ST,-12.6
26.468,ST,-12.6
26.753,ST,-12.6
27.041,ST,-12.5
27.329,ST,-12.5
27.614,ST,-12.5
27.902,ST,-12.400001
28.188,US,-11.8
28.474,US,-11.5
28.761,US,-11.2
29.049,US,-11.099999
29.336,US,-10.900001
29.622,US,-10.8
29.910,ST,-10.8
30.197,ST,-10.8
30.483,ST,-10.8
30.770,ST,-10.8
31.058,ST,-10.8
31.343,ST,-10.8
31.631,ST,-10.8
31.918,ST,-10.8
32.204,ST,-10.8
32.492,ST,-10.8
32.779,ST,-10.900001
33.065,ST,-10.900001
33.353,ST,-10.900001
33.640,ST,-10.900001
33.926,ST,-10.900001
34.213,ST,-10.900001
34.500,US,-11.400001
34.786,US,-11.5
35.073,ST,-11.5
35.361,ST,-11.5
35.646,ST,-11.5
35.934,ST,-11.5
36.221,ST,-11.5
36.509,ST,-11.5
36.795,ST,-11.5
37.082,ST,-11.5
37.370,ST,-11.5
37.655,ST,-11.5
37.943,ST,-11.5
38.230,ST,-11.5
38.516,ST,-11.5
38.804,ST,-11.5
39.091,ST,-11.599999
39.377,ST,-11.599999
39.665,ST,-11.599999
39.951,US,-12.1
40.237,US,-12.2
40.524,US,-12.400001
40.812,US,-12.5
41.097,US,-12.6
41.385,US,-12.7
41.672,US,-12.900001
41.958,US,-13.0
42.246,US,-13.1
42.533,US,-13.2
42.819,ST,-13.2
43.106,ST,-13.2
43.394,ST,-13.2
43.681,ST,-13.2
43.967,ST,-13.2
44.255,ST,-13.2
44.542,ST,-13.1
44.828,ST,-13.1
45.115,ST,-13.0
45.403,ST,-13.0
45.688,ST,-13.0
45.976,ST,-13.0
46.264,ST,-12.900001
46.549,ST,-12.900001
46.837,ST,-12.900001
47.124,ST,-12.900001
47.410,ST,-12.900001
47.698,ST,-12.900001
47.985,ST,-12.900001
48.271,ST,-12.900001
48.558,ST,-12.900001
48.846,ST,-12.900001
49.131,ST,-12.799999
49.419,ST,-12.799999
49.707,ST,-12.799999
49.992,ST,-12.799999
50.280,ST,-12.900001
50.567,ST,-12.900001
50.853,ST,-12.900001
51.140,ST,-12.900001
51.428,ST,-12.900001
51.715,ST,-12.900001
52.001,ST,-12.900001
52.288,ST,-13.0
52.576,ST,-13.0
52.861,ST,-13.0
53.149,ST,-13.0
53.437,ST,-13.0
53.721,US,-12.6
54.009,US,-12.400001
54.296,US,-12.1
54.582,US,-11.900001
54.869,US,-11.8
55.157,US,-11.599999
55.442,US,-11.5
55.730,US,-11.3
56.017,US,-11.099999
56.303,ST,-11.099999
56.590,ST,-11.0
56.878,ST,-11.0
57.163,ST,-11.0
57.451,ST,-11.0
57.739,ST,-11.0
58.024,ST,-11.0
58.312,ST,-11.0
58.599,ST,-11.0
58.887,ST,-11.0
59.173,ST,-11.0
59.460,ST,-11.0
59.748,ST,-11.0
60.033,ST,-11.0
60.321,ST,-11.0
60.609,ST,-11.0
60.894,ST,-11.0
61.182,ST,-10.900001
61.469,US,-10.4
61.754,US,-10.3
62.042,US,-10.200001
62.329,US,-10.099999
