t_s,status,mg
0.028,ST,-118.5
0.314,ST,-118.600008
0.601,ST,-118.600008
0.889,ST,-118.600008
1.177,ST,-118.600008
1.463,ST,-118.600008
1.750,ST,-118.600008
2.037,ST,-118.600008
2.323,ST,-118.5
2.611,ST,-118.5
2.898,ST,-118.5
3.184,ST,-118.5
3.471,ST,-118.5
3.759,ST,-118.4
4.045,ST,-118.4
4.331,US,-117.9
4.619,US,-117.700008
4.905,US,-117.6
5.192,US,-117.5
5.479,US,-117.4
5.765,ST,-117.4
6.052,ST,-117.4
6.340,ST,-117.4
6.626,ST,-117.4
6.913,ST,-117.4
7.201,ST,-117.4
7.486,ST,-117.4
7.774,ST,-117.4
8.062,ST,-117.4
8.347,ST,-117.4
8.635,ST,-117.4
8.922,ST,-117.4
9.210,ST,-117.4
9.495,US,-117.799992
9.782,US,-118.0
10.070,US,-124.799992
10.356,US,-132.1
10.643,US,-133.3
10.930,US,-133.1
11.216,US,-132.9
11.503,US,-132.8
11.791,US,-132.7
12.077,ST,-132.59999
12.364,US,-132.40001
12.652,ST,-132.40001
12.938,US,-132.2
13.225,ST,-132.2
13.513,ST,-132.1
13.798,ST,-132.1
14.086,ST,-132.0
14.373,ST,-132.0
14.659,ST,-132.0
14.946,ST,-132.0
15.234,ST,-131.9
15.519,US,-131.6
15.807,US,-131.6
16.094,ST,-131.5
16.380,ST,-131.40001
16.667,ST,-131.40001
16.955,ST,-131.40001
17.243,ST,-131.5
17.528,ST,-131.5
17.816,ST,-131.5
18.103,ST,-131.5
18.389,ST,-131.6
18.677,ST,-131.6
18.964,ST,-131.6
19.250,ST,-131.6
19.537,ST,-131.6
19.825,ST,-131.6
20.111,ST,-131.5
20.398,ST,-131.5
20.685,US,-131.2
20.971,US,-131.1
21.258,ST,-131.0
21.546,ST,-131.0
21.831,ST,-131.0
22.119,ST,-131.0
22.406,ST,-131.0
22.692,ST,-131.0
22.980,ST,-131.0
23.267,ST,-131.0
23.553,ST,-131.0
23.840,ST,-131.0
24.128,ST,-131.1
24.413,ST,-131.1
24.701,ST,-131.1
24.989,ST,-131.1
25.274,ST,-131.1
25.562,ST,-131.1
25.850,ST,-131.2
26.137,ST,-131.2
26.423,ST,-131.2
26.710,ST,-131.2
26.998,ST,-131.2
27.283,ST,-131.3
27.571,ST,-131.3
27.858,ST,-131.3
28.144,ST,-131.3
28.431,ST,-131.40001
28.719,ST,-131.40001
29.004,ST,-131.40001
29.292,ST,-131.40001
29.579,US,-131.0
29.864,US,-130.9
30.152,US,-130.79999
30.439,ST,-130.79999
30.725,ST,-130.70001
31.012,ST,-130.6
31.300,US,-130.5
31.585,ST,-130.5
31.873,ST,-130.40001
32.161,ST,-130.40001
32.446,ST,-130.40001
32.734,ST,-130.40001
33.021,ST,-130.5
33.307,ST,-130.5
33.594,US,-130.9
33.882,US,-131.0
34.169,US,-131.1
34.455,ST,-131.1
34.742,ST,-131.2
35.030,ST,-131.1
35.315,ST,-131.1
35.603,ST,-131.1
35.891,ST,-131.1
36.176,ST,-131.1
36.464,ST,-131.1
36.751,ST,-131.1
37.037,ST,-131.1
37.325,ST,-131.1
37.612,ST,-131.0
37.897,US,-130.70001
38.185,US,-130.6
38.472,ST,-130.6
38.758,ST,-130.5
39.045,ST,-130.5
39.333,ST,-130.5
39.619,ST,-130.5
39.906,ST,-130.5
40.195,ST,-130.5
40.479,ST,-130.5
40.767,ST,-130.5
41.055,ST,-130.40001
41.340,ST,-130.40001
41.628,ST,-130.40001
41.915,ST,-130.40001
42.203,ST,-130.40001
42.489,ST,-130.40001
42.776,ST,-130.40001
43.064,ST,-130.40001
43.350,ST,-130.40001
43.637,ST,-130.3
43.924,ST,-130.3
44.210,ST,-130.3
44.498,ST,-130.3
44.785,ST,-130.2
45.071,ST,-130.2
45.358,ST,-130.2
45.646,ST,-130.2
45.931,ST,-130.2
46.219,ST,-130.2
46.506,ST,-130.2
46.792,ST,-130.2
47.079,ST,-130.2
47.367,ST,-130.2
47.652,US,-129.8
47.939,US,-129.70001
48.227,ST,-129.6
48.512,ST,-129.6
48.800,ST,-129.6
49.087,ST,-129.6
49.373,ST,-129.70001
49.660,ST,-129.70001
49.948,ST,-129.70001
50.236,ST,-129.70001
50.521,ST,-129.70001
50.809,ST,-129.70001
51.096,ST,-129.6
51.382,ST,-129.6
51.669,US,-129.3
51.957,US,-129.3
52.242,ST,-129.4
52.530,ST,-129.4
52.817,ST,-129.5
53.103,ST,-129.5
53.391,ST,-129.5
53.678,US,-129.8
53.963,ST,-129.9
54.251,ST,-129.9
54.539,ST,-129.9
54.824,ST,-129.8
55.112,ST,-129.8
55.399,ST,-129.70001
55.685,ST,-129.70001
55.972,US,-129.4
56.260,ST,-129.3
56.545,ST,-129.4
56.833,ST,-129.4
57.120,ST,-129.4
57.406,ST,-129.5
57.694,ST,-129.5
57.981,ST,-129.5
58.269,ST,-129.5
58.554,ST,-129.5
58.842,ST,-129.5
59.130,ST,-129.5
59.415,ST,-129.5
59.703,ST,-129.5
59.990,ST,-129.4
60.278,ST,-129.4
60.563,US,-129.0
60.850,US,-128.8
61.136,US,-128.6
61.423,US,-128.3
61.711,US,-128.09999
61.996,US,-127.9
62.284,US,-127.700008
62.572,US,-127.6
62.857,US,-127.5
63.145,ST,-127.399992
63.432,US,-127.299992
63.718,US,-127.200008
64.005,US,-127.100008
64.293,US,-127.00001
64.578,US,-126.9
64.866,US,-126.8
65.153,US,-126.7
65.439,ST,-126.7
65.726,ST,-126.6
66.014,US,-126.49999
66.301,US,-126.399992
66.587,US,-126.30001
66.875,US,-126.200008
67.162,US,-126.0
67.448,US,-125.799992
67.735,US,-125.7
68.023,US,-125.49999
68.308,US,-125.3
68.596,US,-125.1
68.883,US,-125.0
69.169,US,-124.9
69.457,ST,-124.9
69.744,ST,-124.799992
70.030,ST,-124.799992
70.317,ST,-124.799992
70.605,ST,-124.9
70.890,ST,-124.9
71.178,ST,-124.9
71.466,ST,-125.0
71.751,ST,-125.0
72.039,ST,-125.0
72.326,ST,-125.0
72.612,ST,-125.0
72.899,US,-124.5
73.187,US,-124.3
73.472,US,-124.200008
73.760,ST,-124.1
74.047,ST,-124.1
74.333,ST,-124.0
74.620,US,-123.899992
74.908,ST,-123.899992
75.195,ST,-123.899992
75.481,ST,-123.899992
75.768,US,-132.3
76.055,US,-164.4
76.341,US,-173.700016
76.629,US,-171.7
76.916,US,-172.3
77.202,US,-171.8
77.489,US,-168.3
77.777,US,-166.9
78.062,US,-166.9
78.350,US,-167.6
78.637,US,-178.299984
78.923,US,-179.8
79.210,US,-179.900016
79.498,US,-180.099984
79.784,ST,-180.099984
80.071,ST,-180.0
80.359,ST,-180.099984
80.645,ST,-180.099984
80.932,ST,-180.2
81.220,US,-180.3
81.505,ST,-180.3
81.793,US,-180.7
82.080,US,-180.9
82.366,US,-181.2
82.653,US,-181.4
82.941,US,-181.700016
83.228,US,-181.9
83.514,US,-182.0
83.801,ST,-182.0
84.089,ST,-182.0
84.374,ST,-181.9
84.662,US,-181.799984
84.950,ST,-181.799984
85.236,ST,-181.799984
85.523,ST,-181.9
85.810,US,-182.5
86.096,US,-182.799984
86.383,US,-183.3
86.671,US,-183.599984
86.957,US,-183.9
87.244,US,-184.0
87.531,ST,-184.0
87.817,US,-184.2
88.104,US,-184.400016
88.392,US,-184.599984
88.678,US,-184.9
88.965,US,-185.1
89.253,US,-185.299984
89.539,US,-185.599984
89.826,US,-185.900016
90.113,US,-186.1
90.399,US,-186.299984
90.686,US,-186.5
90.974,US,-186.7
91.261,US,-187.0
91.547,US,-187.3
91.834,US,-187.7
92.122,US,-188.099984
92.408,US,-188.5
92.695,US,-188.9
92.983,US,-189.3
93.268,US,-189.6
93.556,US,-189.700016
93.843,US,-189.799984
94.129,ST,-189.9
94.416,ST,-190.0
94.704,US,-190.1
94.989,US,-190.2
95.277,US,-190.400016
95.565,US,-190.7
95.850,US,-191.1
96.138,US,-191.5
96.425,US,-191.9
96.711,US,-192.200016
96.998,US,-192.4
97.286,ST,-192.4
97.571,US,-192.200016
97.859,US,-191.9
98.146,US,-191.7
98.432,US,-191.400016
98.719,US,-191.0
99.007,US,-190.7
99.295,US,-190.400016
99.581,US,-190.1
99.868,US,-189.799984
100.155,US,-189.5
100.443,US,-189.3
100.728,US,-189.2
101.016,US,-189.099984
101.302,ST,-189.099984
101.589,ST,-189.2
101.876,ST,-189.2
102.162,ST,-189.3
102.449,ST,-189.3
102.737,ST,-189.2
103.023,US,-189.099984
103.310,ST,-189.099984
103.597,US,-188.6
103.883,US,-188.5
104.171,ST,-188.5
104.458,ST,-188.6
104.744,US,-188.8
105.031,US,-189.0
105.319,US,-189.5
105.604,US,-189.799984
