t_s,status,mg
0.081,US,-4.3
0.369,US,-4.5
0.654,US,-4.7
0.942,US,-4.8
1.229,US,-5.0
1.515,US,-5.1000004
1.802,US,-5.2
2.090,US,-5.2999996
2.376,US,-5.4
2.663,US,-5.5
2.950,ST,-5.4
3.236,US,-5.2999996
3.524,US,-5.2
3.811,US,-5.1000004
4.097,US,-4.7
4.384,US,-4.4
4.672,US,-4.1
4.957,US,-3.8999998
5.245,US,-3.8
5.533,US,-3.6
5.818,US,-3.5
6.105,US,-3.4
6.393,ST,-3.3
6.678,ST,-3.3
6.966,ST,-3.1999998
7.254,ST,-3.1999998
7.541,ST,-3.1999998
7.827,ST,-3.1999998
8.114,ST,-3.1999998
8.402,ST,-3.1999998
8.687,ST,-3.1999998
8.975,ST,-3.1999998
9.263,ST,-3.1999998
9.548,ST,-3.3
9.835,US,-3.8
10.123,US,-4.0
10.409,US,-4.2
10.696,US,-4.4
10.983,US,-4.6
11.269,US,-4.8
11.557,US,-4.9
11.844,ST,-4.9
12.130,ST,-4.9
12.417,ST,-4.9
12.705,ST,-5.0
12.990,ST,-5.0
13.278,ST,-5.0
13.566,ST,-5.0
13.851,ST,-5.0
14.139,ST,-4.9
14.426,ST,-4.9
14.712,ST,-5.0
14.999,ST,-5.0
15.287,ST,-5.0
15.574,US,-5.5
15.860,US,-5.7999996
16.147,US,-5.9
16.435,US,-6.1
16.720,US,-6.2000004
17.008,US,-6.3
17.295,ST,-6.3999996
17.581,US,-6.5
17.868,ST,-6.5
18.156,ST,-6.6
18.441,ST,-6.7
18.729,ST,-6.7
19.017,ST,-6.8
19.302,ST,-6.7
19.590,ST,-6.7
19.878,ST,-6.7
20.163,ST,-6.7
20.451,ST,-6.7
20.738,ST,-6.6
21.024,ST,-6.6
21.311,ST,-6.6
21.599,ST,-6.6
21.884,ST,-6.7
22.172,ST,-6.7
22.460,ST,-6.7
22.745,ST,-6.7
23.033,ST,-6.7
23.321,ST,-6.7
23.608,ST,-6.8
23.894,ST,-6.8
24.180,US,-7.3
24.468,US,-7.4
24.753,US,-7.6
25.041,US,-7.7
25.328,US,-7.7999996
25.614,US,-7.8999996
25.902,US,-8.0
26.189,ST,-8.0
26.475,ST,-8.0
26.762,ST,-8.1
27.050,ST,-8.1
27.335,ST,-8.1
27.623,ST,-8.1
27.911,ST,-8.1
28.196,ST,-8.1
28.484,ST,-8.2
28.771,US,-8.6
29.056,US,-8.8
29.344,US,-8.9
29.631,ST,-8.9
29.917,ST,-9.0
30.205,ST,-9.0
30.492,ST,-9.0
30.780,ST,-9.0
31.065,ST,-9.0
31.353,ST,-9.0
31.641,ST,-9.0
31.926,ST,-9.1
32.214,ST,-9.1
32.501,ST,-9.1
32.787,ST,-9.2
33.074,ST,-9.2
33.361,US,-9.6
33.647,US,-9.6
33.935,ST,-9.700001
34.222,ST,-9.700001
34.508,ST,-9.700001
34.795,ST,-9.6
35.083,ST,-9.6
35.369,ST,-9.6
35.656,ST,-9.6
35.944,ST,-9.6
36.230,ST,-9.5
36.517,ST,-9.5
36.804,ST,-9.5
37.090,ST,-9.5
37.378,ST,-9.5
37.665,ST,-9.5
37.951,ST,-9.5
38.238,ST,-9.5
38.526,ST,-9.5
38.814,ST,-9.5
39.098,US,-9.1
39.386,US,-8.8
39.673,US,-8.7
39.961,US,-8.5
40.246,US,-8.4
40.534,ST,-8.4
40.820,ST,-8.4
41.107,ST,-8.5
41.395,US,-8.6
41.680,US,-8.7
41.968,US,-9.0
42.255,US,-9.1
42.541,US,-9.2
42.828,ST,-9.3
43.116,ST,-9.4
43.401,ST,-9.3
43.689,US,-9.2
43.977,US,-9.1
44.262,US,-9.0
44.549,US,-8.5
44.837,US,-8.2
45.123,US,-8.0
45.410,US,-7.8999996
45.698,US,-7.7999996
45.985,ST,-7.7999996
46.271,US,-8.0
46.558,US,-8.2
46.846,US,-8.3
47.131,US,-8.6
47.419,US,-8.8
