powder_id,block,started_utc,started_local,elapsed_s
silicon-110-200,A,2026-08-20T21:48:25.752556+00:00,2026-08-20 15:48:25 MDT,2.4
silicon-110-200,B,2026-08-20T21:49:11.475070+00:00,2026-08-20 15:49:11 MDT,48.1
silicon-110-200,C,2026-08-20T21:50:41.272517+00:00,2026-08-20 15:50:41 MDT,137.9
silicon-110-200,D,2026-08-20T21:55:44.915346+00:00,2026-08-20 15:55:44 MDT,441.5
silicon-110-200,E,2026-08-20T21:56:41.801451+00:00,2026-08-20 15:56:41 MDT,498.4
