t_ms,block,mass_g,flag,rpm,taps,servo_deg,dev_mg
18243,quiet_pre,0.4498,U,0.0,0,0.0,1.2499999999999734
18339,quiet_pre,0.4497,U,0.0,0,0.0,1.1499999999999844
18435,quiet_pre,0.4496,U,0.0,0,0.0,1.0499999999999954
18531,quiet_pre,0.4496,U,0.0,0,0.0,1.0499999999999954
18627,quiet_pre,0.4495,U,0.0,0,0.0,0.9500000000000064
18723,quiet_pre,0.4494,U,0.0,0,0.0,0.8500000000000174
18818,quiet_pre,0.4493,U,0.0,0,0.0,0.7499999999999729
18914,quiet_pre,0.4492,U,0.0,0,0.0,0.6499999999999839
19010,quiet_pre,0.4492,U,0.0,0,0.0,0.6499999999999839
19104,quiet_pre,0.4491,U,0.0,0,0.0,0.5499999999999949
19200,quiet_pre,0.449,U,0.0,0,0.0,0.45000000000000595
19296,quiet_pre,0.449,U,0.0,0,0.0,0.45000000000000595
19392,quiet_pre,0.4489,U,0.0,0,0.0,0.35000000000001696
19487,quiet_pre,0.4488,U,0.0,0,0.0,0.24999999999997247
19583,quiet_pre,0.4488,U,0.0,0,0.0,0.24999999999997247
19679,quiet_pre,0.4487,U,0.0,0,0.0,0.14999999999998348
19775,quiet_pre,0.4487,U,0.0,0,0.0,0.14999999999998348
19871,quiet_pre,0.4486,U,0.0,0,0.0,0.04999999999999449
19965,quiet_pre,0.4486,U,0.0,0,0.0,0.04999999999999449
20061,quiet_pre,0.4485,U,0.0,0,0.0,-0.04999999999999449
20156,quiet_pre,0.4485,U,0.0,0,0.0,-0.04999999999999449
20252,quiet_pre,0.4484,U,0.0,0,0.0,-0.14999999999998348
20348,quiet_pre,0.4484,U,0.0,0,0.0,-0.14999999999998348
20444,quiet_pre,0.4484,U,0.0,0,0.0,-0.14999999999998348
20540,quiet_pre,0.4483,U,0.0,0,0.0,-0.250000000000028
20636,quiet_pre,0.4483,U,0.0,0,0.0,-0.250000000000028
20731,quiet_pre,0.4482,U,0.0,0,0.0,-0.35000000000001696
20827,quiet_pre,0.4482,U,0.0,0,0.0,-0.35000000000001696
20921,quiet_pre,0.4481,U,0.0,0,0.0,-0.45000000000000595
21017,quiet_pre,0.4481,U,0.0,0,0.0,-0.45000000000000595
21113,quiet_pre,0.448,U,0.0,0,0.0,-0.5499999999999949
21209,quiet_pre,0.448,U,0.0,0,0.0,-0.5499999999999949
21304,quiet_pre,0.4479,U,0.0,0,0.0,-0.6499999999999839
21400,quiet_pre,0.4479,U,0.0,0,0.0,-0.6499999999999839
21496,quiet_pre,0.4478,U,0.0,0,0.0,-0.7500000000000284
21592,quiet_pre,0.4478,U,0.0,0,0.0,-0.7500000000000284
21688,quiet_pre,0.4478,U,0.0,0,0.0,-0.7500000000000284
21782,quiet_pre,0.4477,U,0.0,0,0.0,-0.8500000000000174
21878,quiet_pre,0.4477,U,0.0,0,0.0,-0.8500000000000174
21973,quiet_pre,0.4477,S,0.0,0,0.0,-0.8500000000000174
22069,quiet_pre,0.4477,S,0.0,0,0.0,-0.8500000000000174
22165,quiet_pre,0.4476,U,0.0,0,0.0,-0.9500000000000064
22261,quiet_pre,0.4476,S,0.0,0,0.0,-0.9500000000000064
22357,quiet_pre,0.4476,S,0.0,0,0.0,-0.9500000000000064
22453,quiet_pre,0.4475,U,0.0,0,0.0,-1.0499999999999954
22548,quiet_pre,0.4475,U,0.0,0,0.0,-1.0499999999999954
22642,quiet_pre,0.4475,S,0.0,0,0.0,-1.0499999999999954
22738,quiet_pre,0.4474,U,0.0,0,0.0,-1.1499999999999844
22834,quiet_pre,0.4474,U,0.0,0,0.0,-1.1499999999999844
22930,quiet_pre,0.4474,S,0.0,0,0.0,-1.1499999999999844
23031,quiet_pre,0.4473,U,0.0,0,0.0,-1.2500000000000289
23121,quiet_pre,0.4473,U,0.0,0,0.0,-1.2500000000000289
23217,quiet_pre,0.4473,S,0.0,0,0.0,-1.2500000000000289
23313,quiet_pre,0.4473,S,0.0,0,0.0,-1.2500000000000289
23409,quiet_pre,0.4472,U,0.0,0,0.0,-1.3500000000000179
23505,quiet_pre,0.4472,S,0.0,0,0.0,-1.3500000000000179
23599,quiet_pre,0.4472,S,0.0,0,0.0,-1.3500000000000179
23695,quiet_pre,0.4471,U,0.0,0,0.0,-1.4500000000000068
23790,quiet_pre,0.4471,U,0.0,0,0.0,-1.4500000000000068
23886,quiet_pre,0.447,U,0.0,0,0.0,-1.5499999999999958
23982,quiet_pre,0.447,U,0.0,0,0.0,-1.5499999999999958
24078,quiet_pre,0.4469,U,0.0,0,0.0,-1.6499999999999848
24174,quiet_pre,0.4469,U,0.0,0,0.0,-1.6499999999999848
24270,quiet_pre,0.4468,U,0.0,0,0.0,-1.7500000000000293
24366,quiet_pre,0.4468,U,0.0,0,0.0,-1.7500000000000293
24460,quiet_pre,0.4468,U,0.0,0,0.0,-1.7500000000000293
24555,quiet_pre,0.4467,U,0.0,0,0.0,-1.8500000000000183
24651,quiet_pre,0.4467,U,0.0,0,0.0,-1.8500000000000183
24747,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
24843,quiet_pre,0.4466,U,0.0,0,0.0,-1.9500000000000073
24939,quiet_pre,0.4466,U,0.0,0,0.0,-1.9500000000000073
25034,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
25130,quiet_pre,0.4465,U,0.0,0,0.0,-2.0499999999999963
25226,quiet_pre,0.4465,U,0.0,0,0.0,-2.0499999999999963
25320,quiet_pre,0.4464,U,0.0,0,0.0,-2.1499999999999853
25416,quiet_pre,0.4463,U,0.0,0,0.0,-2.2500000000000298
25512,quiet_pre,0.4463,U,0.0,0,0.0,-2.2500000000000298
25608,quiet_pre,0.4463,U,0.0,0,0.0,-2.2500000000000298
25703,quiet_pre,0.4462,U,0.0,0,0.0,-2.3500000000000187
25799,quiet_pre,0.4462,U,0.0,0,0.0,-2.3500000000000187
25895,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
25991,quiet_pre,0.4461,U,0.0,0,0.0,-2.4500000000000077
26087,quiet_pre,0.4461,U,0.0,0,0.0,-2.4500000000000077
26183,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
26277,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
26372,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
26468,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
26564,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
26660,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
26756,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
26852,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
26947,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27043,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27137,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27233,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27329,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27425,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27521,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27616,quiet_pre,0.4461,S,0.0,0,0.0,-2.4500000000000077
27712,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
27808,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
27904,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
27998,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
28094,quiet_pre,0.4462,S,0.0,0,0.0,-2.3500000000000187
28190,quiet_pre,0.4463,S,0.0,0,0.0,-2.2500000000000298
28285,quiet_pre,0.4465,U,0.0,0,0.0,-2.0499999999999963
28381,quiet_pre,0.4465,U,0.0,0,0.0,-2.0499999999999963
28477,quiet_pre,0.4466,U,0.0,0,0.0,-1.9500000000000073
28573,quiet_pre,0.4466,U,0.0,0,0.0,-1.9500000000000073
28669,quiet_pre,0.4466,U,0.0,0,0.0,-1.9500000000000073
28764,quiet_pre,0.4467,U,0.0,0,0.0,-1.8500000000000183
28858,quiet_pre,0.4467,U,0.0,0,0.0,-1.8500000000000183
28954,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
29050,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
29146,quiet_pre,0.4468,U,0.0,0,0.0,-1.7500000000000293
29242,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29338,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29434,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29529,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29625,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29721,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29815,quiet_pre,0.4468,S,0.0,0,0.0,-1.7500000000000293
29911,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30007,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30102,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30198,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30294,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30390,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30486,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30582,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30676,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30771,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30867,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
30963,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
31059,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
31155,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
31251,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
31347,quiet_pre,0.4467,S,0.0,0,0.0,-1.8500000000000183
31443,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
31536,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
31632,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
31728,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
31824,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
31920,quiet_pre,0.4466,S,0.0,0,0.0,-1.9500000000000073
32015,quiet_pre,0.4462,U,0.0,0,0.0,-2.3500000000000187
32111,quiet_pre,0.4462,U,0.0,0,0.0,-2.3500000000000187
32207,quiet_pre,0.4461,U,0.0,0,0.0,-2.4500000000000077
32303,quiet_pre,0.4461,U,0.0,0,0.0,-2.4500000000000077
32399,quiet_pre,0.4461,U,0.0,0,0.0,-2.4500000000000077
32492,quiet_pre,0.446,U,0.0,0,0.0,-2.5499999999999967
32588,quiet_pre,0.446,U,0.0,0,0.0,-2.5499999999999967
32684,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
32780,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
32876,quiet_pre,0.4459,U,0.0,0,0.0,-2.6499999999999857
32972,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33068,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33163,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33259,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33353,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33449,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33545,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33641,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
33737,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
33832,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
33928,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34024,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34120,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34214,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34310,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34406,quiet_pre,0.446,S,0.0,0,0.0,-2.5499999999999967
34502,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
34597,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
34693,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
34789,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
34885,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
34981,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
35077,quiet_pre,0.4459,S,0.0,0,0.0,-2.6499999999999857
35170,quiet_pre,0.4458,S,0.0,0,0.0,-2.75000000000003
35267,quiet_pre,0.4458,S,0.0,0,0.0,-2.75000000000003
35362,quiet_pre,0.4455,U,0.0,0,0.0,-3.049999999999997
35458,quiet_pre,0.4454,U,0.0,0,0.0,-3.149999999999986
35554,quiet_pre,0.4454,U,0.0,0,0.0,-3.149999999999986
35656,quiet_pre,0.4454,U,0.0,0,0.0,-3.149999999999986
35746,quiet_pre,0.4453,U,0.0,0,0.0,-3.2500000000000306
35841,quiet_pre,0.4453,U,0.0,0,0.0,-3.2500000000000306
35937,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
36031,quiet_pre,0.4452,U,0.0,0,0.0,-3.3500000000000196
36127,quiet_pre,0.4452,U,0.0,0,0.0,-3.3500000000000196
36222,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36318,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36414,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36510,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36606,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36702,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36798,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36892,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
36987,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37083,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37179,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37275,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37371,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37467,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
37563,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
37658,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
37752,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
37848,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
37944,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38040,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38136,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38232,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38328,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38423,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38519,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38615,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38709,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38805,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38901,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
38997,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
39092,quiet_pre,0.4453,S,0.0,0,0.0,-3.2500000000000306
39188,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
39284,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
39380,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
39476,quiet_pre,0.4452,S,0.0,0,0.0,-3.3500000000000196
39569,quiet_pre,0.4448,U,0.0,0,0.0,-3.750000000000031
39665,quiet_pre,0.4448,U,0.0,0,0.0,-3.750000000000031
39761,quiet_pre,0.4447,U,0.0,0,0.0,-3.85000000000002
39857,quiet_pre,0.4447,U,0.0,0,0.0,-3.85000000000002
39953,quiet_pre,0.4446,U,0.0,0,0.0,-3.950000000000009
40048,quiet_pre,0.4446,U,0.0,0,0.0,-3.950000000000009
40144,quiet_pre,0.4445,U,0.0,0,0.0,-4.049999999999998
40240,quiet_pre,0.4445,U,0.0,0,0.0,-4.049999999999998
40336,quiet_pre,0.4445,U,0.0,0,0.0,-4.049999999999998
40430,quiet_pre,0.4444,U,0.0,0,0.0,-4.149999999999987
40526,quiet_pre,0.4444,U,0.0,0,0.0,-4.149999999999987
40622,quiet_pre,0.4444,S,0.0,0,0.0,-4.149999999999987
40717,quiet_pre,0.4443,U,0.0,0,0.0,-4.250000000000032
40813,quiet_pre,0.4443,U,0.0,0,0.0,-4.250000000000032
40909,quiet_pre,0.4443,S,0.0,0,0.0,-4.250000000000032
41005,quiet_pre,0.4442,U,0.0,0,0.0,-4.350000000000021
41101,quiet_pre,0.4442,U,0.0,0,0.0,-4.350000000000021
41197,quiet_pre,0.4441,U,0.0,0,0.0,-4.45000000000001
41292,quiet_pre,0.4441,U,0.0,0,0.0,-4.45000000000001
41386,quiet_pre,0.444,U,0.0,0,0.0,-4.549999999999999
41482,quiet_pre,0.444,U,0.0,0,0.0,-4.549999999999999
41578,quiet_pre,0.4439,U,0.0,0,0.0,-4.649999999999988
41674,quiet_pre,0.4438,U,0.0,0,0.0,-4.750000000000032
41770,quiet_pre,0.4438,U,0.0,0,0.0,-4.750000000000032
41865,quiet_pre,0.4437,U,0.0,0,0.0,-4.850000000000021
